event_type,level,trigger,description,file,line,recommendation,comment,status
SystemEvents.OPERATION_COMPLETED,INFO,src/muxi/services/a2a/client.py:439,A2A service httpx client closed successfully,src/muxi/services/a2a/client.py,439,"REVIEW - Generic event type, consider more specific event",,
SystemEvents.OPERATION_COMPLETED,INFO,src/muxi/services/mcp/reconnection.py:416,Operation '{operation_name}' completed successfully in {elapsed_time:.2f}s,src/muxi/services/mcp/reconnection.py,416,"REVIEW - Generic event type, consider more specific event",,
SystemEvents.OPERATION_COMPLETED,INFO,src/muxi/utils/user_resolution.py:132,f-string: Resolved user identifier '{identifier}' to {muxi_id} (internal ID: {internal_id}),src/muxi/utils/user_resolution.py,132,"REVIEW - Generic event type, consider more specific event",,
SystemEvents.OPERATION_COMPLETED,INFO,src/muxi/utils/user_resolution.py:163,f-string: Created new user {muxi_id} for identifier '{identifier}' (type: {identifier_type or 'unspecified'}),src/muxi/utils/user_resolution.py,163,"REVIEW - Generic event type, consider more specific event",,
SystemEvents.OPERATION_COMPLETED,INFO,src/muxi/utils/user_resolution.py:353,f-string: Associated {len(new_identifiers)} new identifier(s) to user {user_public_id} ({len(existing_identifiers)} already existed),src/muxi/utils/user_resolution.py,353,"REVIEW - Generic event type, consider more specific event",,
SystemEvents.OVERLORD_INITIALIZING,DEBUG,src/muxi/formation/formation.py:219,SecretsManager injected via dependency injection,src/muxi/formation/formation.py,219,OK - No issues identified,,
SystemEvents.OVERLORD_INITIALIZING,DEBUG,src/muxi/formation/formation.py:391,SecretsManager initialized with directory: {secrets_dir},src/muxi/formation/formation.py,391,OK - No issues identified,,
SystemEvents.OVERLORD_INITIALIZING,DEBUG,src/muxi/formation/formation.py:416,Using pre-injected SecretsManager instance,src/muxi/formation/formation.py,416,OK - No issues identified,,
SystemEvents.OVERLORD_INITIALIZING,INFO,src/muxi/formation/formation.py:1206,PromptLoader initialized successfully,src/muxi/formation/formation.py,1206,OK - No issues identified,,
SystemEvents.OVERLORD_SHUTDOWN,INFO,src/muxi/formation/overlord/overlord.py:3467,Waiting for {len(self._background_tasks)} background tasks to complete,src/muxi/formation/overlord/overlord.py,3467,OK - No issues identified,,
SystemEvents.OVERLORD_SHUTDOWN,INFO,src/muxi/formation/overlord/overlord.py:3489,Overlord shutdown complete - no active requests remaining,src/muxi/formation/overlord/overlord.py,3489,OK - No issues identified,,
SystemEvents.PERFORMANCE_DURATION_RECORDED,DEBUG,src/muxi/formation/background/time_estimator.py:77,"f-string: Time estimation completed: {estimated_seconds:.1f}s (complexity: {analysis.complexity_score}, capabilities: {len(required_capabilities)})",src/muxi/formation/background/time_estimator.py,77,OK - No issues identified,,
SystemEvents.PERFORMANCE_DURATION_RECORDED,DEBUG,src/muxi/formation/background/time_estimator.py:137,"f-string: Adjusted time estimate: {adjusted_estimate:.1f}s (70% historical: {historical_average:.1f}s, 30% analysis: {base_estimate:.1f}s)",src/muxi/formation/background/time_estimator.py,137,OK - No issues identified,,
SystemEvents.PERFORMANCE_OPTIMIZED,DEBUG,src/muxi/services/llm/service.py:254,Cache hit for LLM request,src/muxi/services/llm/service.py,254,OK - No issues identified,,
SystemEvents.PERFORMANCE_OPTIMIZED,DEBUG,src/muxi/services/llm/service.py:271,Cache miss for LLM request,src/muxi/services/llm/service.py,271,OK - No issues identified,,
SystemEvents.PERFORMANCE_OPTIMIZED,DEBUG,src/muxi/services/llm/service.py:297,Response cached for LLM request,src/muxi/services/llm/service.py,297,OK - No issues identified,,
SystemEvents.PERFORMANCE_OPTIMIZED,DEBUG,src/muxi/services/llm/service.py:616,Service statistics accessed,src/muxi/services/llm/service.py,616,OK - No issues identified,,
SystemEvents.PERFORMANCE_OPTIMIZED,INFO,src/muxi/services/llm/service.py:632,Service statistics reset,src/muxi/services/llm/service.py,632,OK - No issues identified,,
SystemEvents.PERFORMANCE_OPTIMIZED,INFO,src/muxi/services/llm/service.py:651,Response cache cleared,src/muxi/services/llm/service.py,651,OK - No issues identified,,
SystemEvents.RESOURCE_ALLOCATED,DEBUG,src/muxi/formation/agents/knowledge/handler.py:1067,Cache file removed,src/muxi/formation/agents/knowledge/handler.py,1067,OK - No issues identified,,
SystemEvents.RESOURCE_ALLOCATED,DEBUG,src/muxi/services/llm/llm.py:1991,Calculated adaptive timeout: {final_timeout:.1f}s for {operation_type} operation,src/muxi/services/llm/llm.py,1991,OK - No issues identified,,
SystemEvents.RESOURCE_ALLOCATED,INFO,src/muxi/formation/agents/knowledge/handler.py:1730,Cache cleanup completed,src/muxi/formation/agents/knowledge/handler.py,1730,OK - No issues identified,,
SystemEvents.RESOURCE_ALLOCATED,INFO,src/muxi/services/llm/service.py:129,OneLLMService singleton instance created,src/muxi/services/llm/service.py,129,OK - No issues identified,,
SystemEvents.RESOURCE_ALLOCATED,WARNING,src/muxi/formation/agents/knowledge/handler.py:252,"Source limit reached, skipping additional source",src/muxi/formation/agents/knowledge/handler.py,252,OK - No issues identified,,
SystemEvents.RESOURCE_ALLOCATED,WARNING,src/muxi/formation/agents/knowledge/handler.py:260,Knowledge source limit reached,src/muxi/formation/agents/knowledge/handler.py,260,OK - No issues identified,,
SystemEvents.RESOURCE_ERROR,WARNING,src/muxi/services/memory/working.py:1018,Failed to add pre-computed embedding to FAISS index,src/muxi/services/memory/working.py,1018,OK - No issues identified,,
SystemEvents.SCHEDULED_JOB_PAUSED,WARNING,src/muxi/services/scheduler/service.py:735,Job {job_id} auto-paused after {consecutive_failures} consecutive failures,src/muxi/services/scheduler/service.py,735,OK - No issues identified,,
SystemEvents.SCHEDULED_JOB_PAUSED,WARNING,src/muxi/services/scheduler/service.py:926,Job auto-paused after {consecutive_failures} consecutive failures,src/muxi/services/scheduler/service.py,926,OK - No issues identified,,
SystemEvents.SCHEDULER_CACHE_CLEANUP,DEBUG,src/muxi/services/scheduler/cache.py:296,Cleaned up {removed} expired cache entries,src/muxi/services/scheduler/cache.py,296,OK - No issues identified,,
SystemEvents.SCHEDULER_CIRCUIT_BREAKER_ACTIVATED,WARNING,src/muxi/services/scheduler/parser.py:424,"Circuit breaker open, using fallback job type",src/muxi/services/scheduler/parser.py,424,OK - No issues identified,,
SystemEvents.SCHEDULER_CIRCUIT_BREAKER_STATE_CHANGE,INFO,src/muxi/services/scheduler/circuit_breaker.py:101,Circuit breaker state changed from {old_state.value} to {new_state.value},src/muxi/services/scheduler/circuit_breaker.py,101,OK - No issues identified,,
SystemEvents.SCHEDULER_CLEANUP_BATCH,INFO,src/muxi/services/scheduler/manager.py:1104,Cleaned up {deleted_count} old jobs in batch,src/muxi/services/scheduler/manager.py,1104,OK - No issues identified,,
SystemEvents.SCHEDULER_CRON_PARSE_ERROR,DEBUG,src/muxi/services/scheduler/cache.py:211,Failed to parse cron expression: {expr},src/muxi/services/scheduler/cache.py,211,OK - No issues identified,,
SystemEvents.SCHEDULER_MANAGER_INITIALIZED,INFO,src/muxi/services/scheduler/manager.py:41,Job manager initialized with {self.db_manager.database_type} database,src/muxi/services/scheduler/manager.py,41,OK - No issues identified,,
SystemEvents.SCHEDULER_MANAGER_INITIALIZED,INFO,src/muxi/services/scheduler/manager.py:128,Scheduler service initialized for {self.db_manager.database_type},src/muxi/services/scheduler/manager.py,128,OK - No issues identified,,
SystemEvents.SCHEDULER_PARSER_INITIALIZED,INFO,src/muxi/services/scheduler/parser.py:107,Schedule parser initialized,src/muxi/services/scheduler/parser.py,107,OK - No issues identified,,
SystemEvents.SCHEDULER_PARSER_INITIALIZED,INFO,src/muxi/services/scheduler/parser.py:145,Starting schedule parsing,src/muxi/services/scheduler/parser.py,145,REVIEW - Consider DEBUG level for granular processing steps,,
SystemEvents.SCHEDULER_PARSER_INITIALIZED,INFO,src/muxi/services/scheduler/parser.py:159,Schedule parsed as one-time job,src/muxi/services/scheduler/parser.py,159,OK - No issues identified,,
SystemEvents.SCHEDULER_PARSER_INITIALIZED,INFO,src/muxi/services/scheduler/parser.py:180,Schedule parsed using pattern matching,src/muxi/services/scheduler/parser.py,180,OK - No issues identified,,
SystemEvents.SCHEDULER_PARSER_INITIALIZED,INFO,src/muxi/services/scheduler/parser.py:195,Schedule parsed using LLM,src/muxi/services/scheduler/parser.py,195,OK - No issues identified,,
SystemEvents.SCHEDULER_PARSER_INITIALIZED,INFO,src/muxi/services/scheduler/rewriter.py:67,Prompt rewriter initialized,src/muxi/services/scheduler/rewriter.py,67,OK - No issues identified,,
SystemEvents.SCHEDULER_PROMPT_COMPARISON,DEBUG,src/muxi/services/scheduler/manager.py:1324,Prompt change comparison completed,src/muxi/services/scheduler/manager.py,1324,OK - No issues identified,,
SystemEvents.SCHEDULER_SERVICE_INITIALIZED,INFO,src/muxi/services/scheduler/service.py:164,Scheduler service initialized,src/muxi/services/scheduler/service.py,164,OK - No issues identified,,
SystemEvents.SECRET_LISTING_FAILED,ERROR,src/muxi/formation/overlord/secrets_manager.py:156,Failed to list secrets,src/muxi/formation/overlord/secrets_manager.py,156,OK - No issues identified,,
SystemEvents.SECRET_LISTING_FAILED,ERROR,src/muxi/services/secrets/secrets_manager.py:431,Secret listing failed: {str(e)},src/muxi/services/secrets/secrets_manager.py,431,OK - No issues identified,,
SystemEvents.SECRET_OPERATION_COMPLETED,INFO,src/muxi/formation/credentials/resolver.py:267,Updated credential name from '{service}' to '{smart_name}',src/muxi/formation/credentials/resolver.py,267,OK - No issues identified,,
SystemEvents.SECRET_OPERATION_COMPLETED,INFO,src/muxi/formation/formation.py:850,Secret interpolation completed successfully for formation configuration,src/muxi/formation/formation.py,850,OK - No issues identified,,
SystemEvents.SECRET_OPERATION_COMPLETED,INFO,src/muxi/services/secrets/secrets_manager.py:578,"Secret import completed: {imported_count} imported, {failed_count} failed",src/muxi/services/secrets/secrets_manager.py,578,OK - No issues identified,,
SystemEvents.SECRET_OPERATION_FAILED,ERROR,src/muxi/formation/overlord/secrets_manager.py:45,Failed to interpolate secrets in configuration,src/muxi/formation/overlord/secrets_manager.py,45,OK - No issues identified,,
SystemEvents.SECRET_OPERATION_FAILED,ERROR,src/muxi/formation/overlord/secrets_manager.py:71,Failed to initialize secrets manager encryption,src/muxi/formation/overlord/secrets_manager.py,71,OK - No issues identified,,
SystemEvents.SECRET_OPERATION_FAILED,ERROR,src/muxi/formation/overlord/secrets_manager.py:101,Failed to store secret '{name}',src/muxi/formation/overlord/secrets_manager.py,101,OK - No issues identified,,
SystemEvents.SECRET_OPERATION_FAILED,ERROR,src/muxi/formation/overlord/secrets_manager.py:130,Failed to retrieve secret '{name}',src/muxi/formation/overlord/secrets_manager.py,130,OK - No issues identified,,
SystemEvents.SECRET_OPERATION_FAILED,ERROR,src/muxi/formation/overlord/secrets_manager.py:184,Failed to delete secret '{name}',src/muxi/formation/overlord/secrets_manager.py,184,OK - No issues identified,,
SystemEvents.SECRET_OPERATION_FAILED,ERROR,src/muxi/services/secrets/secrets_manager.py:85,Secrets manager encryption initialization failed: {str(e)},src/muxi/services/secrets/secrets_manager.py,85,OK - No issues identified,,
SystemEvents.SECRET_OPERATION_FAILED,ERROR,src/muxi/services/secrets/secrets_manager.py:200,Sync secret retrieval failed for {name}: {str(e)},src/muxi/services/secrets/secrets_manager.py,200,OK - No issues identified,,
SystemEvents.SECRET_OPERATION_FAILED,ERROR,src/muxi/services/secrets/secrets_manager.py:291,Secret storage failed for {name}: {str(e)},src/muxi/services/secrets/secrets_manager.py,291,OK - No issues identified,,
SystemEvents.SECRET_OPERATION_FAILED,ERROR,src/muxi/services/secrets/secrets_manager.py:336,Secret retrieval failed for {name}: {str(e)},src/muxi/services/secrets/secrets_manager.py,336,OK - No issues identified,,
SystemEvents.SECRET_OPERATION_FAILED,ERROR,src/muxi/services/secrets/secrets_manager.py:404,Secret deletion failed for {name}: {str(e)},src/muxi/services/secrets/secrets_manager.py,404,OK - No issues identified,,
SystemEvents.SECRET_OPERATION_FAILED,ERROR,src/muxi/services/secrets/secrets_manager.py:485,Secret interpolation failed: {str(e)},src/muxi/services/secrets/secrets_manager.py,485,OK - No issues identified,,
SystemEvents.SECRET_OPERATION_FAILED,ERROR,src/muxi/services/secrets/secrets_manager.py:542,Secret clearing failed: {str(e)},src/muxi/services/secrets/secrets_manager.py,542,OK - No issues identified,,
SystemEvents.SECRET_OPERATION_FAILED,ERROR,src/muxi/services/secrets/secrets_manager.py:597,Secret import failed: {str(e)},src/muxi/services/secrets/secrets_manager.py,597,OK - No issues identified,,
SystemEvents.SECRET_OPERATION_FAILED,ERROR,src/muxi/services/secrets/secrets_manager.py:629,Secret export failed: {str(e)},src/muxi/services/secrets/secrets_manager.py,629,OK - No issues identified,,
SystemEvents.SERVER_STARTED,INFO,src/muxi/formation/overlord/overlord.py:2681,Successfully initialized extraction model with fallback,src/muxi/formation/overlord/overlord.py,2681,OK - No issues identified,,
SystemEvents.SERVER_STARTED,INFO,src/muxi/formation/overlord/overlord.py:2700,Successfully initialized extraction model with fallback,src/muxi/formation/overlord/overlord.py,2700,OK - No issues identified,,
SystemEvents.SERVICE_ERROR,ERROR,src/muxi/formation/overlord/overlord.py:1302,Failed to initialize artifact service: {e},src/muxi/formation/overlord/overlord.py,1302,OK - No issues identified,,
SystemEvents.SERVICE_INITIALIZED,WARNING,src/muxi/formation/overlord/overlord.py:496,Using non-encrypted credential resolver (cryptography not installed),src/muxi/formation/overlord/overlord.py,496,OK - No issues identified,,
SystemEvents.SERVICE_STARTED,DEBUG,src/muxi/formation/formation.py:2834,Created async task in existing event loop,src/muxi/formation/formation.py,2834,OK - No issues identified,,
SystemEvents.SERVICE_STARTED,DEBUG,src/muxi/formation/formation.py:2843,Creating new event loop for async operation,src/muxi/formation/formation.py,2843,OK - No issues identified,,
SystemEvents.SERVICE_STARTED,DEBUG,src/muxi/formation/overlord/overlord.py:833,Created tracked background task: {name or 'unnamed'},src/muxi/formation/overlord/overlord.py,833,OK - No issues identified,,
SystemEvents.SERVICE_STARTED,DEBUG,src/muxi/formation/overlord/overlord.py:860,"f-string: Background task ""{name}"" started (total tasks: {len(self._background_tasks)})",src/muxi/formation/overlord/overlord.py,860,MISSING DESCRIPTION - Add meaningful description,,
SystemEvents.SERVICE_STARTED,DEBUG,src/muxi/formation/overlord/overlord.py:6200,Clarification bypassed,src/muxi/formation/overlord/overlord.py,6200,OK - No issues identified,,
SystemEvents.SERVICE_STARTED,DEBUG,src/muxi/services/intent/service.py:93,Intent detection cache hit,src/muxi/services/intent/service.py,93,OK - No issues identified,,
SystemEvents.SERVICE_STARTED,INFO,src/muxi/formation/agents/knowledge/base.py:291,Scanning directory for knowledge files,src/muxi/formation/agents/knowledge/base.py,291,OK - No issues identified,,
SystemEvents.SERVICE_STARTED,INFO,src/muxi/formation/agents/knowledge/base.py:345,Discovered {len(self._files)} knowledge files,src/muxi/formation/agents/knowledge/base.py,345,OK - No issues identified,,
SystemEvents.SERVICE_STARTED,INFO,src/muxi/formation/initialization.py:667,Artifact generation service initialized successfully,src/muxi/formation/initialization.py,667,OK - No issues identified,,
SystemEvents.SERVICE_STARTED,INFO,src/muxi/formation/overlord/overlord.py:757,Clarification system initialized with unified components,src/muxi/formation/overlord/overlord.py,757,OK - No issues identified,,
SystemEvents.SERVICE_STARTED,INFO,src/muxi/formation/overlord/overlord.py:941,SOP system lazily initialized with {len(self.sop_system.sops)} SOPs,src/muxi/formation/overlord/overlord.py,941,OK - No issues identified,,
SystemEvents.SERVICE_STARTED,INFO,src/muxi/formation/overlord/overlord.py:1077,SOP system indexed for semantic search,src/muxi/formation/overlord/overlord.py,1077,OK - No issues identified,,
SystemEvents.SERVICE_STARTED,INFO,src/muxi/formation/overlord/overlord.py:1283,MCP service received from Formation,src/muxi/formation/overlord/overlord.py,1283,OK - No issues identified,,
SystemEvents.SERVICE_STARTED,INFO,src/muxi/formation/overlord/overlord.py:1295,Artifact service initialized,src/muxi/formation/overlord/overlord.py,1295,OK - No issues identified,,
SystemEvents.SERVICE_STARTED,INFO,src/muxi/formation/overlord/overlord.py:1327,Created LLM for clarification: {text_config['model']},src/muxi/formation/overlord/overlord.py,1327,OK - No issues identified,,
SystemEvents.SERVICE_STARTED,INFO,src/muxi/formation/overlord/overlord.py:1409,Formation capabilities populated: {len(capabilities)} total,src/muxi/formation/overlord/overlord.py,1409,OK - No issues identified,,
SystemEvents.SERVICE_STARTED,INFO,src/muxi/formation/overlord/overlord.py:2423,SOP system initialization deferred (path={formation_path}),src/muxi/formation/overlord/overlord.py,2423,OK - No issues identified,,
SystemEvents.SERVICE_STARTED,INFO,src/muxi/formation/workflow/sops.py:286,Migrated SOP embeddings cache from pickle to JSON format,src/muxi/formation/workflow/sops.py,286,OK - No issues identified,,
SystemEvents.SERVICE_STARTED,INFO,src/muxi/formation/workflow/workflow_manager.py:67,WorkflowManager.track_workflow - Entry,src/muxi/formation/workflow/workflow_manager.py,67,OK - No issues identified,,
SystemEvents.SERVICE_STARTED,INFO,src/muxi/formation/workflow/workflow_manager.py:77,WorkflowManager.track_workflow - Inside lock,src/muxi/formation/workflow/workflow_manager.py,77,OK - No issues identified,,
SystemEvents.SERVICE_STARTED,INFO,src/muxi/formation/workflow/workflow_manager.py:86,WorkflowManager.track_workflow - Workflow stored in active_workflows,src/muxi/formation/workflow/workflow_manager.py,86,OK - No issues identified,,
SystemEvents.SERVICE_STARTED,INFO,src/muxi/formation/workflow/workflow_manager.py:98,Workflow tracked,src/muxi/formation/workflow/workflow_manager.py,98,OK - No issues identified,,
SystemEvents.SERVICE_STARTED,INFO,src/muxi/formation/workflow/workflow_manager.py:211,Workflow metrics updated,src/muxi/formation/workflow/workflow_manager.py,211,OK - No issues identified,,
SystemEvents.SERVICE_STARTED,INFO,src/muxi/formation/workflow/workflow_manager.py:233,Workflow pending approval,src/muxi/formation/workflow/workflow_manager.py,233,OK - No issues identified,,
SystemEvents.SERVICE_STARTED,INFO,src/muxi/formation/workflow/workflow_manager.py:267,Workflow approval removed,src/muxi/formation/workflow/workflow_manager.py,267,OK - No issues identified,,
SystemEvents.SERVICE_STARTED,INFO,src/muxi/formation/workflow/workflow_manager.py:456,Workflow history cleared,src/muxi/formation/workflow/workflow_manager.py,456,OK - No issues identified,,
SystemEvents.SERVICE_STARTED,INFO,src/muxi/formation/workflow/workflow_manager.py:483,Workflow status updated,src/muxi/formation/workflow/workflow_manager.py,483,OK - No issues identified,,
SystemEvents.SERVICE_STARTED,INFO,src/muxi/services/a2a/client.py:111,A2A service initialized for internal-only communication (no SDK needed),src/muxi/services/a2a/client.py,111,OK - No issues identified,,
SystemEvents.SERVICE_STARTED,INFO,src/muxi/services/intent/service.py:114,Intent detected: {result.intent} ({result.confidence:.2f}),src/muxi/services/intent/service.py,114,OK - No issues identified,,
SystemEvents.SERVICE_STARTED,INFO,src/muxi/services/mcp/service.py:1569,MCP service shutdown complete,src/muxi/services/mcp/service.py,1569,OK - No issues identified,,
SystemEvents.SERVICE_STARTED,WARNING,src/muxi/formation/workflow/workflow_manager.py:137,Workflow complete called on non-active workflow,src/muxi/formation/workflow/workflow_manager.py,137,OK - No issues identified,,
SystemEvents.SERVICE_STARTED,WARNING,src/muxi/formation/workflow/workflow_manager.py:390,Workflow cancelled,src/muxi/formation/workflow/workflow_manager.py,390,OK - No issues identified,,
SystemEvents.SERVICE_WARNING,WARNING,src/muxi/formation/agents/agent.py:2184,Failed to decode binary content in document list: {type(e).__name__},src/muxi/formation/agents/agent.py,2184,OK - No issues identified,,
SystemEvents.SERVICE_WARNING,WARNING,src/muxi/formation/agents/agent.py:2204,Failed to decode binary file content: {type(e).__name__},src/muxi/formation/agents/agent.py,2204,OK - No issues identified,,
SystemEvents.SERVICE_WARNING,WARNING,src/muxi/formation/documents/storage/chunk_manager.py:98,Timeout loading spacy model '{model_name}' - using basic processing,src/muxi/formation/documents/storage/chunk_manager.py,98,OK - No issues identified,,
SystemEvents.SERVICE_WARNING,WARNING,src/muxi/formation/documents/storage/chunk_manager.py:106,spaCy model '{model_name}' not found - falling back to basic processing,src/muxi/formation/documents/storage/chunk_manager.py,106,OK - No issues identified,,
SystemEvents.SERVICE_WARNING,WARNING,src/muxi/formation/overlord/overlord.py:1310,Artifact service not initialized: formation instance not available,src/muxi/formation/overlord/overlord.py,1310,OK - No issues identified,,
SystemEvents.SYSTEM_ACTION,WARNING,src/muxi/services/memory/extractor.py:228,purge_user_data called on legacy MemoryExtractor,src/muxi/services/memory/extractor.py,228,OK - No issues identified,,
SystemEvents.WEBHOOK_FAILED,DEBUG,src/muxi/formation/background/webhook_manager.py:501,Clarification webhook delivery failed with HTTP {response.status},src/muxi/formation/background/webhook_manager.py,501,OK - No issues identified,,
SystemEvents.WEBHOOK_FAILED,DEBUG,src/muxi/formation/background/webhook_manager.py:511,Clarification webhook delivery exception: {type(e).__name__},src/muxi/formation/background/webhook_manager.py,511,OK - No issues identified,,
SystemEvents.WEBHOOK_FAILED,ERROR,src/muxi/formation/background/webhook_manager.py:176,Webhook delivery failed permanently after {max_retries + 1} attempts,src/muxi/formation/background/webhook_manager.py,176,OK - No issues identified,,
SystemEvents.WEBHOOK_FAILED,ERROR,src/muxi/formation/background/webhook_manager.py:202,Webhook delivery failed permanently: {error_summary},src/muxi/formation/background/webhook_manager.py,202,OK - No issues identified,,
SystemEvents.WEBHOOK_FAILED,ERROR,src/muxi/formation/background/webhook_manager.py:424,Clarification webhook delivery failed permanently after {max_retries + 1} attempts,src/muxi/formation/background/webhook_manager.py,424,OK - No issues identified,,
SystemEvents.WEBHOOK_FAILED,ERROR,src/muxi/formation/background/webhook_manager.py:451,Clarification webhook delivery failed permanently: {error_summary},src/muxi/formation/background/webhook_manager.py,451,OK - No issues identified,,
SystemEvents.WEBHOOK_FAILED,WARNING,src/muxi/formation/background/webhook_manager.py:165,"Webhook delivery attempt {attempt + 1}/{max_retries + 1} failed, retrying",src/muxi/formation/background/webhook_manager.py,165,OK - No issues identified,,
SystemEvents.WEBHOOK_FAILED,WARNING,src/muxi/formation/background/webhook_manager.py:190,Webhook delivery attempt {attempt + 1}/{max_retries + 1} failed: {error_summary},src/muxi/formation/background/webhook_manager.py,190,OK - No issues identified,,
SystemEvents.WEBHOOK_FAILED,WARNING,src/muxi/formation/background/webhook_manager.py:412,"Clarification webhook delivery attempt {attempt + 1}/{max_retries + 1} failed, retrying",src/muxi/formation/background/webhook_manager.py,412,OK - No issues identified,,
SystemEvents.WEBHOOK_FAILED,WARNING,src/muxi/formation/background/webhook_manager.py:438,Clarification webhook delivery attempt {attempt + 1}/{max_retries + 1} failed: {error_summary},src/muxi/formation/background/webhook_manager.py,438,OK - No issues identified,,
SystemEvents.WEBHOOK_SENT,INFO,src/muxi/formation/background/webhook_manager.py:151,Webhook delivered successfully for request {request_id},src/muxi/formation/background/webhook_manager.py,151,OK - No issues identified,,
SystemEvents.WEBHOOK_SENT,INFO,src/muxi/formation/background/webhook_manager.py:397,Clarification webhook delivered successfully for request {request_id},src/muxi/formation/background/webhook_manager.py,397,OK - No issues identified,,
