event_type,level,trigger,description,file,line,recommendation,comment,status
ErrorEvents.GENERIC_ERROR,WARNING,src/muxi/formation/overlord/overlord.py:4161,MarkItDown conversion failed for {filename}: {e},src/muxi/formation/overlord/overlord.py,4161,"REVIEW - Generic event type, consider more specific event",,
ErrorEvents.INTERNAL_ERROR,DEBUG,src/muxi/services/llm/llm.py:316,"MIME type detection failed, using fallback",src/muxi/services/llm/llm.py,316,REPLACE with specific ErrorEvent type (INTERNAL_ERROR too generic),,
ErrorEvents.INTERNAL_ERROR,DEBUG,src/muxi/services/llm/llm.py:709,API key set for provider {provider},src/muxi/services/llm/llm.py,709,REPLACE with specific ErrorEvent type (INTERNAL_ERROR too generic),,
ErrorEvents.INTERNAL_ERROR,ERROR,src/muxi/formation/agents/agent.py:425,Error in enhanced knowledge search: {str(e)},src/muxi/formation/agents/agent.py,425,REPLACE with ErrorEvents.KNOWLEDGE_SEARCH_FAILED,,
ErrorEvents.INTERNAL_ERROR,ERROR,src/muxi/formation/agents/agent.py:3416,Planning template file not found: agent_planning.md,src/muxi/formation/agents/agent.py,3416,REPLACE with ErrorEvents.PLANNING_TEMPLATE_MISSING,,
ErrorEvents.INTERNAL_ERROR,ERROR,src/muxi/formation/agents/agent.py:3664,Failed to handle A2A message: {e},src/muxi/formation/agents/agent.py,3664,REPLACE with ErrorEvents.A2A_MESSAGE_HANDLING_FAILED (already exists),,
ErrorEvents.INTERNAL_ERROR,ERROR,src/muxi/formation/agents/agent.py:4306,Error validating parameters for {tool_name}: {e},src/muxi/formation/agents/agent.py,4306,REPLACE with ErrorEvents.PARAMETER_VALIDATION_FAILED (already exists),,
ErrorEvents.INTERNAL_ERROR,ERROR,src/muxi/formation/agents/knowledge/base.py:263,Error processing file {os.path.basename(file_path)},src/muxi/formation/agents/knowledge/base.py,263,REPLACE with specific ErrorEvent type (INTERNAL_ERROR too generic),,
ErrorEvents.INTERNAL_ERROR,ERROR,src/muxi/formation/agents/knowledge/handler.py:379,Failed to generate embeddings,src/muxi/formation/agents/knowledge/handler.py,379,REPLACE with ErrorEvents.EMBEDDINGS_GENERATION_FAILED,,
ErrorEvents.INTERNAL_ERROR,ERROR,src/muxi/formation/agents/knowledge/handler.py:606,Knowledge search failed,src/muxi/formation/agents/knowledge/handler.py,606,REPLACE with ErrorEvents.KNOWLEDGE_SEARCH_FAILED,,
ErrorEvents.INTERNAL_ERROR,ERROR,src/muxi/formation/agents/knowledge/handler.py:854,Failed to generate embeddings for file,src/muxi/formation/agents/knowledge/handler.py,854,REPLACE with ErrorEvents.EMBEDDINGS_GENERATION_FAILED,,
ErrorEvents.INTERNAL_ERROR,ERROR,src/muxi/formation/documents/storage/metadata_store.py:477,Failed to persist metadata to storage,src/muxi/formation/documents/storage/metadata_store.py,477,REPLACE with ErrorEvents.METADATA_PERSISTENCE_FAILED,,
ErrorEvents.INTERNAL_ERROR,ERROR,src/muxi/formation/documents/storage/reference_system.py:518,Failed to persist references to storage,src/muxi/formation/documents/storage/reference_system.py,518,REPLACE with ErrorEvents.REFERENCE_PERSISTENCE_FAILED,,
ErrorEvents.INTERNAL_ERROR,ERROR,src/muxi/formation/formation.py:1212,Formation initialization failed: {e},src/muxi/formation/formation.py,1212,REPLACE with ErrorEvents.FORMATION_INITIALIZATION_FAILED,,
ErrorEvents.INTERNAL_ERROR,ERROR,src/muxi/formation/formation.py:1220,Unexpected error loading prompts: {e},src/muxi/formation/formation.py,1220,REPLACE with specific ErrorEvent type (INTERNAL_ERROR too generic),,
ErrorEvents.INTERNAL_ERROR,ERROR,src/muxi/formation/initialization.py:290,Failed to initialize working memory: {str(e)},src/muxi/formation/initialization.py,290,REPLACE with ErrorEvents.MEMORY_INITIALIZATION_FAILED,,
ErrorEvents.INTERNAL_ERROR,ERROR,src/muxi/formation/initialization.py:358,Failed to initialize buffer memory: {str(e)},src/muxi/formation/initialization.py,358,REPLACE with ErrorEvents.MEMORY_INITIALIZATION_FAILED,,
ErrorEvents.INTERNAL_ERROR,ERROR,src/muxi/formation/initialization.py:472,Failed to initialize persistent memory: {str(e)},src/muxi/formation/initialization.py,472,REPLACE with ErrorEvents.MEMORY_INITIALIZATION_FAILED,,
ErrorEvents.INTERNAL_ERROR,ERROR,src/muxi/formation/initialization.py:527,Failed to create database tables: {str(e)},src/muxi/formation/initialization.py,527,REPLACE with specific ErrorEvent type (INTERNAL_ERROR too generic),,
ErrorEvents.INTERNAL_ERROR,ERROR,src/muxi/formation/initialization.py:675,Failed to initialize artifact service: {str(e)},src/muxi/formation/initialization.py,675,REPLACE with specific ErrorEvent type (INTERNAL_ERROR too generic),,
ErrorEvents.INTERNAL_ERROR,ERROR,src/muxi/formation/initialization.py:966,Failed to initialize buffer memory: {str(e)},src/muxi/formation/initialization.py,966,REPLACE with ErrorEvents.MEMORY_INITIALIZATION_FAILED,,
ErrorEvents.INTERNAL_ERROR,ERROR,src/muxi/formation/initialization.py:1157,Critical error during persistent memory initialization: {str(e)},src/muxi/formation/initialization.py,1157,REPLACE with specific ErrorEvent type (INTERNAL_ERROR too generic),,
ErrorEvents.INTERNAL_ERROR,ERROR,src/muxi/formation/memory/extraction_coordinator.py:121,Failed to extract data from conversation,src/muxi/formation/memory/extraction_coordinator.py,121,REPLACE with specific ErrorEvent type (INTERNAL_ERROR too generic),,
ErrorEvents.INTERNAL_ERROR,ERROR,src/muxi/formation/overlord/chat_orchestrator.py:697,Failed to store user message in buffer memory: {str(e)},src/muxi/formation/overlord/chat_orchestrator.py,697,REPLACE with ErrorEvents.MEMORY_OPERATION_FAILED,,
ErrorEvents.INTERNAL_ERROR,ERROR,src/muxi/formation/overlord/chat_orchestrator.py:736,Failed to store assistant response in buffer memory: {str(e)},src/muxi/formation/overlord/chat_orchestrator.py,736,REPLACE with ErrorEvents.MEMORY_OPERATION_FAILED,,
ErrorEvents.INTERNAL_ERROR,ERROR,src/muxi/formation/overlord/chat_orchestrator.py:1027,Failed to extract user information: {str(e)},src/muxi/formation/overlord/chat_orchestrator.py,1027,REPLACE with specific ErrorEvent type (INTERNAL_ERROR too generic),,
ErrorEvents.INTERNAL_ERROR,ERROR,src/muxi/formation/overlord/overlord.py:1665,f-string: LLM initialization failed: {str(e)},src/muxi/formation/overlord/overlord.py,1665,REPLACE with specific ErrorEvent type (INTERNAL_ERROR too generic),,
ErrorEvents.INTERNAL_ERROR,ERROR,src/muxi/formation/overlord/overlord.py:2547,Failed to initialize overlord routing model,src/muxi/formation/overlord/overlord.py,2547,REPLACE with specific ErrorEvent type (INTERNAL_ERROR too generic),,
ErrorEvents.INTERNAL_ERROR,ERROR,src/muxi/formation/overlord/overlord.py:3723,Coordinator call failed: {coord_error},src/muxi/formation/overlord/overlord.py,3723,REPLACE with specific ErrorEvent type (INTERNAL_ERROR too generic),,
ErrorEvents.INTERNAL_ERROR,ERROR,src/muxi/formation/overlord/overlord.py:5225,Error in async request {request_id}: {type(e).__name__}: {str(e)},src/muxi/formation/overlord/overlord.py,5225,REPLACE with specific ErrorEvent type (INTERNAL_ERROR too generic),,
ErrorEvents.INTERNAL_ERROR,ERROR,src/muxi/formation/overlord/overlord.py:5622,Failed to store credential: {str(e)},src/muxi/formation/overlord/overlord.py,5622,REPLACE with specific ErrorEvent type (INTERNAL_ERROR too generic),,
ErrorEvents.INTERNAL_ERROR,ERROR,src/muxi/formation/overlord/overlord.py:5780,Failed to process credential selection: {str(e)},src/muxi/formation/overlord/overlord.py,5780,REPLACE with specific ErrorEvent type (INTERNAL_ERROR too generic),,
ErrorEvents.INTERNAL_ERROR,ERROR,src/muxi/formation/overlord/overlord.py:6120,Failed to process workflow approval: {str(e)},src/muxi/formation/overlord/overlord.py,6120,REPLACE with specific ErrorEvent type (INTERNAL_ERROR too generic),,
ErrorEvents.INTERNAL_ERROR,ERROR,src/muxi/formation/overlord/overlord.py:6860,Failed to create scheduled job: {str(e)},src/muxi/formation/overlord/overlord.py,6860,REPLACE with specific ErrorEvent type (INTERNAL_ERROR too generic),,
ErrorEvents.INTERNAL_ERROR,ERROR,src/muxi/formation/overlord/overlord.py:7764,Failed to process workflow: {str(e)},src/muxi/formation/overlord/overlord.py,7764,REPLACE with specific ErrorEvent type (INTERNAL_ERROR too generic),,
ErrorEvents.INTERNAL_ERROR,ERROR,src/muxi/formation/overlord/overlord.py:9704,Failed to generate credential clarification: {str(e)},src/muxi/formation/overlord/overlord.py,9704,REPLACE with specific ErrorEvent type (INTERNAL_ERROR too generic),,
ErrorEvents.INTERNAL_ERROR,ERROR,src/muxi/formation/overlord/overlord.py:9812,Failed to process credential clarification response: {str(e)},src/muxi/formation/overlord/overlord.py,9812,REPLACE with specific ErrorEvent type (INTERNAL_ERROR too generic),,
ErrorEvents.INTERNAL_ERROR,ERROR,src/muxi/formation/resilience/error_classifier.py:238,"Error classification failed, using fallback",src/muxi/formation/resilience/error_classifier.py,238,REPLACE with specific ErrorEvent type (INTERNAL_ERROR too generic),,
ErrorEvents.INTERNAL_ERROR,ERROR,src/muxi/formation/resilience/fallback_manager.py:269,Fallback cache cleanup failed: {str(cache_error)},src/muxi/formation/resilience/fallback_manager.py,269,REPLACE with specific ErrorEvent type (INTERNAL_ERROR too generic),,
ErrorEvents.INTERNAL_ERROR,ERROR,src/muxi/formation/resilience/recovery_strategist.py:219,"Recovery strategy selection failed, aborting workflow",src/muxi/formation/resilience/recovery_strategist.py,219,REPLACE with specific ErrorEvent type (INTERNAL_ERROR too generic),,
ErrorEvents.INTERNAL_ERROR,ERROR,src/muxi/formation/server/middleware.py:89,API request failed: {message},src/muxi/formation/server/middleware.py,89,REPLACE with specific ErrorEvent type (INTERNAL_ERROR too generic),,
ErrorEvents.INTERNAL_ERROR,ERROR,src/muxi/formation/workflow/executor.py:118,Error in workflow timeout monitor: {str(e)},src/muxi/formation/workflow/executor.py,118,REPLACE with specific ErrorEvent type (INTERNAL_ERROR too generic),,
ErrorEvents.INTERNAL_ERROR,ERROR,src/muxi/services/a2a/client.py:101,Failed to initialize A2A SDK client: {e},src/muxi/services/a2a/client.py,101,REPLACE with ErrorEvents.A2A_MESSAGE_HANDLING_FAILED (already exists),,
ErrorEvents.INTERNAL_ERROR,ERROR,src/muxi/services/a2a/client.py:446,Error closing httpx client: {e},src/muxi/services/a2a/client.py,446,REPLACE with specific ErrorEvent type (INTERNAL_ERROR too generic),,
ErrorEvents.INTERNAL_ERROR,ERROR,src/muxi/services/a2a/registry_client.py:530,Failed to check registries with policy: {str(e)},src/muxi/services/a2a/registry_client.py,530,REPLACE with specific ErrorEvent type (INTERNAL_ERROR too generic),,
ErrorEvents.INTERNAL_ERROR,ERROR,src/muxi/services/intent/service.py:130,Intent detection failed: {str(e)},src/muxi/services/intent/service.py,130,REPLACE with specific ErrorEvent type (INTERNAL_ERROR too generic),,
ErrorEvents.INTERNAL_ERROR,ERROR,src/muxi/services/llm/llm.py:297,File security validation failed: {str(e)},src/muxi/services/llm/llm.py,297,REPLACE with specific ErrorEvent type (INTERNAL_ERROR too generic),,
ErrorEvents.INTERNAL_ERROR,ERROR,src/muxi/services/llm/llm.py:648,f-string: {operation}{context_str} failed with {e.error_type.value}: {str(e,src/muxi/services/llm/llm.py,648,REPLACE with specific ErrorEvent type (INTERNAL_ERROR too generic),,
ErrorEvents.INTERNAL_ERROR,ERROR,src/muxi/services/llm/llm.py:1268,"f-string: Structured output parsing failed, using raw response",src/muxi/services/llm/llm.py,1268,REPLACE with specific ErrorEvent type (INTERNAL_ERROR too generic),,
ErrorEvents.INTERNAL_ERROR,ERROR,src/muxi/services/memory/working.py:1161,Failed to run buffer memory cleanup task,src/muxi/services/memory/working.py,1161,REPLACE with ErrorEvents.MEMORY_OPERATION_FAILED,,
ErrorEvents.INTERNAL_ERROR,ERROR,src/muxi/services/multimodal/fusion_engine.py:859,"Multi-modal fusion failed, using fallback",src/muxi/services/multimodal/fusion_engine.py,859,REPLACE with specific ErrorEvent type (INTERNAL_ERROR too generic),,
ErrorEvents.INTERNAL_ERROR,ERROR,src/muxi/services/scheduler/manager.py:1339,Failed to compare prompts using LLM: {str(e)},src/muxi/services/scheduler/manager.py,1339,REPLACE with specific ErrorEvent type (INTERNAL_ERROR too generic),,
ErrorEvents.INTERNAL_ERROR,ERROR,src/muxi/services/scheduler/parser.py:561,Failed to parse specific datetime: {e},src/muxi/services/scheduler/parser.py,561,REPLACE with specific ErrorEvent type (INTERNAL_ERROR too generic),,
ErrorEvents.INTERNAL_ERROR,ERROR,src/muxi/services/scheduler/parser.py:873,LLM generated invalid cron expression,src/muxi/services/scheduler/parser.py,873,REPLACE with specific ErrorEvent type (INTERNAL_ERROR too generic),,
ErrorEvents.INTERNAL_ERROR,ERROR,src/muxi/services/scheduler/parser.py:882,LLM schedule parsing failed: {e},src/muxi/services/scheduler/parser.py,882,REPLACE with specific ErrorEvent type (INTERNAL_ERROR too generic),,
ErrorEvents.INTERNAL_ERROR,ERROR,src/muxi/services/scheduler/parser.py:957,Failed to generate exclusion rule: {e},src/muxi/services/scheduler/parser.py,957,REPLACE with specific ErrorEvent type (INTERNAL_ERROR too generic),,
ErrorEvents.INTERNAL_ERROR,ERROR,src/muxi/services/scheduler/parser.py:1075,Failed to parse exclusion rule JSON: {e},src/muxi/services/scheduler/parser.py,1075,REPLACE with specific ErrorEvent type (INTERNAL_ERROR too generic),,
ErrorEvents.INTERNAL_ERROR,ERROR,src/muxi/services/scheduler/parser.py:1143,Cron timezone conversion failed: {e},src/muxi/services/scheduler/parser.py,1143,REPLACE with specific ErrorEvent type (INTERNAL_ERROR too generic),,
ErrorEvents.INTERNAL_ERROR,ERROR,src/muxi/services/scheduler/rewriter.py:206,LLM prompt rewriting failed: {e},src/muxi/services/scheduler/rewriter.py,206,REPLACE with specific ErrorEvent type (INTERNAL_ERROR too generic),,
ErrorEvents.INTERNAL_ERROR,ERROR,src/muxi/services/scheduler/rewriter.py:307,Formation prompt enhancement failed: {e},src/muxi/services/scheduler/rewriter.py,307,REPLACE with specific ErrorEvent type (INTERNAL_ERROR too generic),,
ErrorEvents.INTERNAL_ERROR,ERROR,src/muxi/utils/run_formation.py:186,Overlord error: {e},src/muxi/utils/run_formation.py,186,REPLACE with specific ErrorEvent type (INTERNAL_ERROR too generic),,
ErrorEvents.INTERNAL_ERROR,ERROR,src/muxi/utils/run_formation.py:215,Unexpected error: {e},src/muxi/utils/run_formation.py,215,REPLACE with specific ErrorEvent type (INTERNAL_ERROR too generic),,
ErrorEvents.INTERNAL_ERROR,ERROR,src/muxi/utils/run_formation.py:244,Error stopping formation during cleanup: {e},src/muxi/utils/run_formation.py,244,REPLACE with specific ErrorEvent type (INTERNAL_ERROR too generic),,
ErrorEvents.INTERNAL_ERROR,INFO,src/muxi/services/llm/llm.py:803,Initialized LLM with {self.model_name},src/muxi/services/llm/llm.py,803,REPLACE with specific ErrorEvent type (INTERNAL_ERROR too generic),,
ErrorEvents.INTERNAL_ERROR,INFO,src/muxi/services/llm/llm.py:1836,LLM response cache cleared,src/muxi/services/llm/llm.py,1836,REPLACE with specific ErrorEvent type (INTERNAL_ERROR too generic),,
ErrorEvents.INTERNAL_ERROR,INFO,src/muxi/services/llm/llm.py:1848,Cache TTL set to {ttl} seconds,src/muxi/services/llm/llm.py,1848,REPLACE with specific ErrorEvent type (INTERNAL_ERROR too generic),,
ErrorEvents.INTERNAL_ERROR,INFO,src/muxi/services/llm/llm.py:1909,LLM statistics and circuit breakers reset,src/muxi/services/llm/llm.py,1909,REPLACE with specific ErrorEvent type (INTERNAL_ERROR too generic),,
ErrorEvents.INTERNAL_ERROR,WARNING,src/muxi/formation/agents/agent.py:220,Failed to register agent with A2A service: {str(e)},src/muxi/formation/agents/agent.py,220,REPLACE with ErrorEvents.A2A_MESSAGE_HANDLING_FAILED (already exists),,
ErrorEvents.INTERNAL_ERROR,WARNING,src/muxi/formation/agents/agent.py:270,Failed to generate embedding for text in batch,src/muxi/formation/agents/agent.py,270,REPLACE with ErrorEvents.EMBEDDINGS_GENERATION_FAILED,,
ErrorEvents.INTERNAL_ERROR,WARNING,src/muxi/formation/agents/agent.py:488,"Intent detection failed, using fallback: {str(e)}",src/muxi/formation/agents/agent.py,488,REPLACE with specific ErrorEvent type (INTERNAL_ERROR too generic),,
ErrorEvents.INTERNAL_ERROR,WARNING,src/muxi/formation/agents/agent.py:980,Failed to get MCP tools for agent {self.agent_id}: {str(e)},src/muxi/formation/agents/agent.py,980,REPLACE with specific ErrorEvent type (INTERNAL_ERROR too generic),,
ErrorEvents.INTERNAL_ERROR,WARNING,src/muxi/formation/agents/agent.py:1270,Failed to execute planned step: {str(e)},src/muxi/formation/agents/agent.py,1270,REPLACE with specific ErrorEvent type (INTERNAL_ERROR too generic),,
ErrorEvents.INTERNAL_ERROR,WARNING,src/muxi/formation/agents/agent.py:1459,Failed to extract artifacts in planning: {e},src/muxi/formation/agents/agent.py,1459,REPLACE with specific ErrorEvent type (INTERNAL_ERROR too generic),,
ErrorEvents.INTERNAL_ERROR,WARNING,src/muxi/formation/agents/agent.py:1503,"Planning phase failed, continuing with normal flow: {str(e)}",src/muxi/formation/agents/agent.py,1503,REPLACE with specific ErrorEvent type (INTERNAL_ERROR too generic),,
ErrorEvents.INTERNAL_ERROR,WARNING,src/muxi/formation/agents/agent.py:1582,Failed to call LLM with tools for agent {self.agent_id}: {str(e)},src/muxi/formation/agents/agent.py,1582,REPLACE with specific ErrorEvent type (INTERNAL_ERROR too generic),,
ErrorEvents.INTERNAL_ERROR,WARNING,src/muxi/formation/agents/agent.py:2122,Failed to extract artifacts: {e},src/muxi/formation/agents/agent.py,2122,REPLACE with specific ErrorEvent type (INTERNAL_ERROR too generic),,
ErrorEvents.INTERNAL_ERROR,WARNING,src/muxi/formation/agents/agent.py:2547,"Intent detection for clarification failed, using fallback: {str(e)}",src/muxi/formation/agents/agent.py,2547,REPLACE with specific ErrorEvent type (INTERNAL_ERROR too generic),,
ErrorEvents.INTERNAL_ERROR,WARNING,src/muxi/formation/agents/agent.py:3011,Detected A2A loop - stopping delegation,src/muxi/formation/agents/agent.py,3011,REPLACE with ErrorEvents.A2A_MESSAGE_HANDLING_FAILED (already exists),,
ErrorEvents.INTERNAL_ERROR,WARNING,src/muxi/formation/agents/agent.py:3287,Failed to request A2A assistance: {str(e)},src/muxi/formation/agents/agent.py,3287,REPLACE with ErrorEvents.A2A_MESSAGE_HANDLING_FAILED (already exists),,
ErrorEvents.INTERNAL_ERROR,WARNING,src/muxi/formation/agents/agent.py:3349,Failed to get available agents for planning: {str(e)},src/muxi/formation/agents/agent.py,3349,REPLACE with specific ErrorEvent type (INTERNAL_ERROR too generic),,
ErrorEvents.INTERNAL_ERROR,WARNING,src/muxi/formation/agents/agent.py:3539,Failed to create execution plan: {str(e)},src/muxi/formation/agents/agent.py,3539,REPLACE with specific ErrorEvent type (INTERNAL_ERROR too generic),,
ErrorEvents.INTERNAL_ERROR,WARNING,src/muxi/formation/agents/knowledge/handler.py:339,Failed to add cached chunk to memory,src/muxi/formation/agents/knowledge/handler.py,339,REPLACE with ErrorEvents.MEMORY_OPERATION_FAILED,,
ErrorEvents.INTERNAL_ERROR,WARNING,src/muxi/formation/agents/knowledge/handler.py:395,Skipping chunk due to missing embedding,src/muxi/formation/agents/knowledge/handler.py,395,REPLACE with ErrorEvents.EMBEDDINGS_GENERATION_FAILED,,
ErrorEvents.INTERNAL_ERROR,WARNING,src/muxi/formation/agents/knowledge/handler.py:432,Failed to add chunk to memory,src/muxi/formation/agents/knowledge/handler.py,432,REPLACE with ErrorEvents.MEMORY_OPERATION_FAILED,,
ErrorEvents.INTERNAL_ERROR,WARNING,src/muxi/formation/agents/knowledge/handler.py:867,Skipping chunk due to missing embedding,src/muxi/formation/agents/knowledge/handler.py,867,REPLACE with ErrorEvents.EMBEDDINGS_GENERATION_FAILED,,
ErrorEvents.INTERNAL_ERROR,WARNING,src/muxi/formation/agents/knowledge/handler.py:1074,Failed to remove cache file,src/muxi/formation/agents/knowledge/handler.py,1074,REPLACE with specific ErrorEvent type (INTERNAL_ERROR too generic),,
ErrorEvents.INTERNAL_ERROR,WARNING,src/muxi/formation/initialization.py:566,Failed to initialize document processing: {str(e)},src/muxi/formation/initialization.py,566,REPLACE with ErrorEvents.DOCUMENT_PROCESSING_FAILED (already exists),,
ErrorEvents.INTERNAL_ERROR,WARNING,src/muxi/formation/initialization.py:716,Failed to initialize background services: {str(e)},src/muxi/formation/initialization.py,716,REPLACE with specific ErrorEvent type (INTERNAL_ERROR too generic),,
ErrorEvents.INTERNAL_ERROR,WARNING,src/muxi/formation/initialization.py:784,"Failed to initialize clarification config, using defaults: {str(e)}",src/muxi/formation/initialization.py,784,REPLACE with specific ErrorEvent type (INTERNAL_ERROR too generic),,
ErrorEvents.INTERNAL_ERROR,WARNING,src/muxi/formation/initialization.py:830,Failed to initialize document processing config: {str(e)},src/muxi/formation/initialization.py,830,REPLACE with ErrorEvents.DOCUMENT_PROCESSING_FAILED (already exists),,
ErrorEvents.INTERNAL_ERROR,WARNING,src/muxi/formation/initialization.py:942,Failed to initialize embedding model for buffer memory: {str(e)},src/muxi/formation/initialization.py,942,REPLACE with ErrorEvents.MEMORY_INITIALIZATION_FAILED,,
ErrorEvents.INTERNAL_ERROR,WARNING,src/muxi/formation/initialization.py:995,Failed to create embedding model '{embedding_model_name}': {str(e)},src/muxi/formation/initialization.py,995,REPLACE with ErrorEvents.EMBEDDINGS_GENERATION_FAILED,,
ErrorEvents.INTERNAL_ERROR,WARNING,src/muxi/formation/initialization.py:1009,Failed to initialize default embedding model: {str(e2)},src/muxi/formation/initialization.py,1009,REPLACE with ErrorEvents.EMBEDDINGS_GENERATION_FAILED,,
ErrorEvents.INTERNAL_ERROR,WARNING,src/muxi/formation/initialization.py:1020,Failed to initialize default embedding model: {str(e)},src/muxi/formation/initialization.py,1020,REPLACE with ErrorEvents.EMBEDDINGS_GENERATION_FAILED,,
ErrorEvents.INTERNAL_ERROR,WARNING,src/muxi/formation/initialization.py:1049,Failed to interpolate persistent memory secrets: {str(e)},src/muxi/formation/initialization.py,1049,REPLACE with ErrorEvents.MEMORY_OPERATION_FAILED,,
ErrorEvents.INTERNAL_ERROR,WARNING,src/muxi/formation/overlord/overlord.py:1019,Failed to find relevant SOP: {str(e)},src/muxi/formation/overlord/overlord.py,1019,REPLACE with specific ErrorEvent type (INTERNAL_ERROR too generic),,
ErrorEvents.INTERNAL_ERROR,WARNING,src/muxi/formation/overlord/overlord.py:1089,SOP indexing failed (will retry on first search): {e},src/muxi/formation/overlord/overlord.py,1089,REPLACE with specific ErrorEvent type (INTERNAL_ERROR too generic),,
ErrorEvents.INTERNAL_ERROR,WARNING,src/muxi/formation/overlord/overlord.py:1231,f-string: External registry initialization failed: {str(e)},src/muxi/formation/overlord/overlord.py,1231,REPLACE with specific ErrorEvent type (INTERNAL_ERROR too generic),,
ErrorEvents.INTERNAL_ERROR,WARNING,src/muxi/formation/overlord/overlord.py:1334,Failed to create clarification LLM: {e},src/muxi/formation/overlord/overlord.py,1334,REPLACE with specific ErrorEvent type (INTERNAL_ERROR too generic),,
ErrorEvents.INTERNAL_ERROR,WARNING,src/muxi/formation/overlord/overlord.py:1936,"Failed to load persona file, using fallback",src/muxi/formation/overlord/overlord.py,1936,REPLACE with specific ErrorEvent type (INTERNAL_ERROR too generic),,
ErrorEvents.INTERNAL_ERROR,WARNING,src/muxi/formation/overlord/overlord.py:2225,Failed to apply persona to response,src/muxi/formation/overlord/overlord.py,2225,REPLACE with specific ErrorEvent type (INTERNAL_ERROR too generic),,
ErrorEvents.INTERNAL_ERROR,WARNING,src/muxi/formation/overlord/overlord.py:2253,No formation instance found during buffer memory initialization,src/muxi/formation/overlord/overlord.py,2253,REPLACE with ErrorEvents.FORMATION_INITIALIZATION_FAILED,,
ErrorEvents.INTERNAL_ERROR,WARNING,src/muxi/formation/overlord/overlord.py:2274,No formation instance found during persistent memory initialization,src/muxi/formation/overlord/overlord.py,2274,REPLACE with ErrorEvents.FORMATION_INITIALIZATION_FAILED,,
ErrorEvents.INTERNAL_ERROR,WARNING,src/muxi/formation/overlord/overlord.py:2764,Failed to register collection '{collection_name}': {str(e)},src/muxi/formation/overlord/overlord.py,2764,REPLACE with specific ErrorEvent type (INTERNAL_ERROR too generic),,
ErrorEvents.INTERNAL_ERROR,WARNING,src/muxi/formation/overlord/overlord.py:2798,Failed to initialize A2A ClientFactory: {str(e)},src/muxi/formation/overlord/overlord.py,2798,REPLACE with ErrorEvents.A2A_MESSAGE_HANDLING_FAILED (already exists),,
ErrorEvents.INTERNAL_ERROR,WARNING,src/muxi/formation/overlord/overlord.py:3276,Unexpected error updating task decomposer for agent '{agent_id}': {str(e)},src/muxi/formation/overlord/overlord.py,3276,REPLACE with specific ErrorEvent type (INTERNAL_ERROR too generic),,
ErrorEvents.INTERNAL_ERROR,WARNING,src/muxi/formation/overlord/overlord.py:3316,Unexpected error updating workflow executor for agent '{agent_id}': {str(e)},src/muxi/formation/overlord/overlord.py,3316,REPLACE with specific ErrorEvent type (INTERNAL_ERROR too generic),,
ErrorEvents.INTERNAL_ERROR,WARNING,src/muxi/formation/overlord/overlord.py:3395,Failed to deregister agent {agent_id} from external registry: {str(e)},src/muxi/formation/overlord/overlord.py,3395,REPLACE with specific ErrorEvent type (INTERNAL_ERROR too generic),,
ErrorEvents.INTERNAL_ERROR,WARNING,src/muxi/formation/overlord/overlord.py:3482,Error stopping scheduler service: {e},src/muxi/formation/overlord/overlord.py,3482,REPLACE with specific ErrorEvent type (INTERNAL_ERROR too generic),,
ErrorEvents.INTERNAL_ERROR,WARNING,src/muxi/formation/overlord/overlord.py:5343,Failed to get pending clarification: {e},src/muxi/formation/overlord/overlord.py,5343,REPLACE with specific ErrorEvent type (INTERNAL_ERROR too generic),,
ErrorEvents.INTERNAL_ERROR,WARNING,src/muxi/formation/overlord/overlord.py:5859,Failed to process clarification response: {e},src/muxi/formation/overlord/overlord.py,5859,REPLACE with specific ErrorEvent type (INTERNAL_ERROR too generic),,
ErrorEvents.INTERNAL_ERROR,WARNING,src/muxi/formation/overlord/overlord.py:6379,Unified clarification failed: {e},src/muxi/formation/overlord/overlord.py,6379,REPLACE with specific ErrorEvent type (INTERNAL_ERROR too generic),,
ErrorEvents.INTERNAL_ERROR,WARNING,src/muxi/formation/overlord/overlord.py:6385,Clarification analysis failed: {e},src/muxi/formation/overlord/overlord.py,6385,REPLACE with specific ErrorEvent type (INTERNAL_ERROR too generic),,
ErrorEvents.INTERNAL_ERROR,WARNING,src/muxi/formation/overlord/overlord.py:6770,Failed to analyze request for workflow: {type(e).__name__}: {str(e)},src/muxi/formation/overlord/overlord.py,6770,REPLACE with specific ErrorEvent type (INTERNAL_ERROR too generic),,
ErrorEvents.INTERNAL_ERROR,WARNING,src/muxi/formation/overlord/overlord.py:7209,Failed to handle credential error with unified system: {unified_error},src/muxi/formation/overlord/overlord.py,7209,REPLACE with specific ErrorEvent type (INTERNAL_ERROR too generic),,
ErrorEvents.INTERNAL_ERROR,WARNING,src/muxi/formation/overlord/overlord.py:9568,Failed to cache credential selection after clarification,src/muxi/formation/overlord/overlord.py,9568,REPLACE with specific ErrorEvent type (INTERNAL_ERROR too generic),,
ErrorEvents.INTERNAL_ERROR,WARNING,src/muxi/formation/overlord/overlord.py:10147,"Failed to serialize properties to JSON, using string representation",src/muxi/formation/overlord/overlord.py,10147,REPLACE with specific ErrorEvent type (INTERNAL_ERROR too generic),,
ErrorEvents.INTERNAL_ERROR,WARNING,src/muxi/services/a2a/registry_client.py:1094,Failed to parse agent card from registry,src/muxi/services/a2a/registry_client.py,1094,REPLACE with specific ErrorEvent type (INTERNAL_ERROR too generic),,
