event_type,level,trigger,description,file,line,recommendation,comment,status
ErrorEvents.RETRY_ATTEMPTED,INFO,src/muxi/services/mcp/reconnection.py:318,"Retry {attempt}/{config.max_retries} after error, retrying in {delay:.2f}s",src/muxi/services/mcp/reconnection.py,318,MISNOMER - No retry happening! Replace with specific error type,,
ErrorEvents.RETRY_ATTEMPTED,WARNING,src/muxi/services/a2a/auth/outbound.py:330,A2A credential not found in secrets,src/muxi/services/a2a/auth/outbound.py,330,MISNOMER - REPLACE with ErrorEvents.A2A_CREDENTIAL_LOAD_FAILED,,
ErrorEvents.RETRY_ATTEMPTED,WARNING,src/muxi/services/a2a/auth/outbound.py:373,Failed to load Basic auth credential,src/muxi/services/a2a/auth/outbound.py,373,MISNOMER - No retry happening! Replace with specific error type,,
ErrorEvents.RETRY_ATTEMPTED,WARNING,src/muxi/services/a2a/auth/outbound.py:485,Failed to process A2A service configuration,src/muxi/services/a2a/auth/outbound.py,485,MISNOMER - No retry happening! Replace with specific error type,,
ErrorEvents.RETRY_ATTEMPTED,WARNING,src/muxi/services/a2a/cache_manager.py:165,"f-string: Failed to load cached card for agent '{agent_id}', removed invalid cache: {str(e)}",src/muxi/services/a2a/cache_manager.py,165,MISNOMER - No retry happening! Replace with specific error type,,
ErrorEvents.RETRY_ATTEMPTED,WARNING,src/muxi/services/a2a/cache_manager.py:365,f-string: Failed to cache filtered agents list: {str(e)},src/muxi/services/a2a/cache_manager.py,365,MISNOMER - No retry happening! Replace with specific error type,,
ErrorEvents.RETRY_ATTEMPTED,WARNING,src/muxi/services/llm/llm.py:1227,"Primary model {self.model_name} failed, attempting fallback to {self.fallback_model}",src/muxi/services/llm/llm.py,1227,MISNOMER - No retry happening! Replace with specific error type,,
ErrorEvents.RETRY_ATTEMPTED,WARNING,src/muxi/services/mcp/reconnection.py:386,Retry attempt {attempt} for '{operation_name}' after error,src/muxi/services/mcp/reconnection.py,386,MISNOMER - No retry happening! Replace with specific error type,,
ErrorEvents.RETRY_ATTEMPTED,WARNING,src/muxi/utils/error_classifier.py:44,Error classified: {type(exception).__name__},src/muxi/utils/error_classifier.py,44,MISNOMER - No retry happening! Replace with specific error type,,
ErrorEvents.RETRY_ATTEMPTED,WARNING,src/muxi/utils/retry_manager.py:287,🔄 {operation_name} attempt {attempt} failed: {error}. Retrying in {delay:.1f}s...,src/muxi/utils/retry_manager.py,287,MISNOMER - No retry happening! Replace with specific error type,,
ErrorEvents.RETRY_ATTEMPTED,WARNING,src/muxi/utils/retry_manager.py:339,🔄 {operation_name} attempt {attempt} failed: {error}. Retrying in {delay:.1f}s...,src/muxi/utils/retry_manager.py,339,MISNOMER - No retry happening! Replace with specific error type,,
ErrorEvents.RETRY_FAILED,ERROR,src/muxi/services/mcp/reconnection.py:432,Operation '{operation_name}' failed after all retries in {elapsed_time:.2f}s,src/muxi/services/mcp/reconnection.py,432,OK - No issues identified,,
ErrorEvents.RETRY_FAILED,WARNING,src/muxi/services/mcp/reconnection.py:295,Operation failed after {config.max_retries + 1} retry attempts,src/muxi/services/mcp/reconnection.py,295,OK - No issues identified,,
ErrorEvents.SCHEDULED_JOB_FAILED,ERROR,src/muxi/services/scheduler/service.py:746,Scheduled job failed: {job['title']} - {e},src/muxi/services/scheduler/service.py,746,OK - No issues identified,,
ErrorEvents.SCHEDULED_JOB_FAILED,ERROR,src/muxi/services/scheduler/service.py:937,Job failed via webhook: {job['title']},src/muxi/services/scheduler/service.py,937,OK - No issues identified,,
ErrorEvents.SERVICE_UNAVAILABLE,ERROR,src/muxi/utils/run_formation.py:158,Service startup error: {e},src/muxi/utils/run_formation.py,158,OK - No issues identified,,
ErrorEvents.SERVICE_UNAVAILABLE,ERROR,src/muxi/utils/run_formation.py:172,Overlord startup error: {e},src/muxi/utils/run_formation.py,172,OK - No issues identified,,
ErrorEvents.SERVICE_UNAVAILABLE,WARNING,src/muxi/services/scheduler/manager.py:1305,LLM service not available for prompt comparison,src/muxi/services/scheduler/manager.py,1305,OK - No issues identified,,
ErrorEvents.SERVICE_UNAVAILABLE,WARNING,src/muxi/services/scheduler/rewriter.py:178,"LLM unavailable for prompt rewriting, using original prompt",src/muxi/services/scheduler/rewriter.py,178,OK - No issues identified,,
ErrorEvents.SERVICE_UNAVAILABLE,WARNING,src/muxi/services/scheduler/rewriter.py:266,"LLM unavailable for formation enhancement, returning original prompt",src/muxi/services/scheduler/rewriter.py,266,OK - No issues identified,,
ErrorEvents.TIMEOUT_ERROR,WARNING,src/muxi/formation/formation.py:2803,Agent deregistration timed out after {timeout} seconds,src/muxi/formation/formation.py,2803,OK - No issues identified,,
ErrorEvents.TIMEOUT_ERROR,WARNING,src/muxi/formation/formation.py:2855,Operation timed out after {timeout} seconds,src/muxi/formation/formation.py,2855,OK - No issues identified,,
ErrorEvents.TOOL_CALL_ERROR,ERROR,src/muxi/services/mcp/reconnect_handler.py:215,Failed to execute tool '{tool_name}' on server '{server_name}' after retries,src/muxi/services/mcp/reconnect_handler.py,215,OK - No issues identified,,
ErrorEvents.TOOL_PARSE_ERROR,WARNING,src/muxi/services/mcp/parser.py:216,Failed to parse JSON tool call block from LLM response,src/muxi/services/mcp/parser.py,216,OK - No issues identified,,
ErrorEvents.TOOL_PARSE_ERROR,WARNING,src/muxi/services/mcp/parser.py:295,Failed to parse function-style tool call from LLM response,src/muxi/services/mcp/parser.py,295,OK - No issues identified,,
ErrorEvents.TOOL_PARSE_ERROR,WARNING,src/muxi/services/mcp/parser.py:335,Failed to parse parameters for explicit tool call '{tool_name}',src/muxi/services/mcp/parser.py,335,OK - No issues identified,,
ErrorEvents.TOOL_PARSE_ERROR,WARNING,src/muxi/services/mcp/parser.py:357,Failed to parse explicit tool call from LLM response,src/muxi/services/mcp/parser.py,357,OK - No issues identified,,
ErrorEvents.UNEXPECTED_ERROR,WARNING,src/muxi/formation/formation.py:2810,Failed to deregister agents: {e},src/muxi/formation/formation.py,2810,OK - No issues identified,,
ErrorEvents.UNEXPECTED_ERROR,WARNING,src/muxi/formation/formation.py:2862,Operation failed: {e},src/muxi/formation/formation.py,2862,OK - No issues identified,,
ErrorEvents.VALIDATION_ERROR,ERROR,src/muxi/formation/agents/agent.py:1191,f-string: Parameter validation failed for {tool_name}: {validation_error},src/muxi/formation/agents/agent.py,1191,"REVIEW - Generic event type, consider more specific event",,
ErrorEvents.VALIDATION_ERROR,ERROR,src/muxi/formation/workflow/decomposer.py:1171,Workflow missing plan preview - raising ValueError,src/muxi/formation/workflow/decomposer.py,1171,"REVIEW - Generic event type, consider more specific event",,
ErrorEvents.VALIDATION_FAILED,ERROR,src/muxi/formation/background/time_estimator.py:93,f-string: Time estimation failed: {type(e).__name__} - {str(e)},src/muxi/formation/background/time_estimator.py,93,OK - No issues identified,,
ErrorEvents.VALIDATION_FAILED,ERROR,src/muxi/formation/background/time_estimator.py:154,"f-string: Historical time estimation failed ({type(e).__name__}: {str(e)}), falling back to base estimate",src/muxi/formation/background/time_estimator.py,154,OK - No issues identified,,
ErrorEvents.VALIDATION_FAILED,ERROR,src/muxi/formation/overlord/overlord.py:9772,Invalid credential data structure for {service},src/muxi/formation/overlord/overlord.py,9772,OK - No issues identified,,
ErrorEvents.VALIDATION_FAILED,ERROR,src/muxi/utils/run_formation.py:116,Formation configuration validation failed: {e},src/muxi/utils/run_formation.py,116,OK - No issues identified,,
ErrorEvents.VALIDATION_FAILED,WARNING,src/muxi/utils/user_resolution.py:94,f-string: Corrupted cache entry for user identifier {identifier}: {str(e)},src/muxi/utils/user_resolution.py,94,MISSING DESCRIPTION - Add meaningful description,,
ErrorEvents.VALIDATION_FAILED,WARNING,src/muxi/utils/user_resolution.py:304,f-string: Cannot associate identifiers to {user_public_id}: {len(conflicts)} conflict(s) detected,src/muxi/utils/user_resolution.py,304,MISSING DESCRIPTION - Add meaningful description,,
ErrorEvents.WARNING,DEBUG,src/muxi/formation/artifacts/extractor.py:270,Could not clean up temporary file {file_path}: {e},src/muxi/formation/artifacts/extractor.py,270,ANTI-PATTERN - Don't use level (WARNING) as event type! Create specific ErrorEvent,,
ErrorEvents.WARNING,WARNING,src/muxi/formation/agents/knowledge/base.py:202,Failed to initialize MarkItDown,src/muxi/formation/agents/knowledge/base.py,202,ANTI-PATTERN - REPLACE with ErrorEvents.MARKITDOWN_INIT_FAILED (level=WARNING),,
ErrorEvents.WARNING,WARNING,src/muxi/formation/agents/knowledge/base.py:317,Knowledge source path does not exist,src/muxi/formation/agents/knowledge/base.py,317,ANTI-PATTERN - REPLACE with ErrorEvents.KNOWLEDGE_SOURCE_MISSING (level=WARNING),,
ErrorEvents.WARNING,WARNING,src/muxi/formation/agents/knowledge/base.py:330,Limiting knowledge files to {self.max_files} (found {len(unique_files)}),src/muxi/formation/agents/knowledge/base.py,330,ANTI-PATTERN - Don't use level (WARNING) as event type! Create specific ErrorEvent,,
ErrorEvents.WARNING,WARNING,src/muxi/formation/agents/knowledge/base.py:410,Skipping large file ({file_size} bytes > {self.max_file_size}),src/muxi/formation/agents/knowledge/base.py,410,ANTI-PATTERN - Don't use level (WARNING) as event type! Create specific ErrorEvent,,
ErrorEvents.WARNING,WARNING,src/muxi/formation/artifacts/extractor.py:125,Could not parse text as JSON,src/muxi/formation/artifacts/extractor.py,125,ANTI-PATTERN - REPLACE with ErrorEvents.JSON_PARSE_FAILED (level=WARNING),,
ErrorEvents.WARNING,WARNING,src/muxi/formation/artifacts/extractor.py:151,Could not parse content as JSON,src/muxi/formation/artifacts/extractor.py,151,ANTI-PATTERN - REPLACE with ErrorEvents.JSON_PARSE_FAILED (level=WARNING),,
ErrorEvents.WARNING,WARNING,src/muxi/formation/artifacts/extractor.py:165,Tool result for generate_file is not a dict: {type(file_info)},src/muxi/formation/artifacts/extractor.py,165,ANTI-PATTERN - Don't use level (WARNING) as event type! Create specific ErrorEvent,,
ErrorEvents.WARNING,WARNING,src/muxi/formation/artifacts/extractor.py:229,generate_file result missing both artifact and file_path fields,src/muxi/formation/artifacts/extractor.py,229,ANTI-PATTERN - REPLACE with ErrorEvents.ARTIFACT_FIELD_MISSING (level=WARNING),,
ErrorEvents.WARNING,WARNING,src/muxi/formation/artifacts/processor.py:124,PDF thumbnail generation failed: {e}. This likely means Poppler is not installed.,src/muxi/formation/artifacts/processor.py,124,ANTI-PATTERN - REPLACE with ErrorEvents.THUMBNAIL_GENERATION_FAILED (level=WARNING),,
ErrorEvents.WARNING,WARNING,src/muxi/formation/documents/storage/metadata_store.py:440,Failed to persist metadata cache,src/muxi/formation/documents/storage/metadata_store.py,440,ANTI-PATTERN - Don't use level (WARNING) as event type! Create specific ErrorEvent,,
ErrorEvents.WARNING,WARNING,src/muxi/formation/documents/storage/reference_system.py:467,Failed to persist reference cache,src/muxi/formation/documents/storage/reference_system.py,467,ANTI-PATTERN - Don't use level (WARNING) as event type! Create specific ErrorEvent,,
ErrorEvents.WARNING,WARNING,src/muxi/formation/memory/buffer_manager.py:176,Buffer memory retrieval failed,src/muxi/formation/memory/buffer_manager.py,176,ANTI-PATTERN - REPLACE with ErrorEvents.MEMORY_RETRIEVAL_FAILED (level=WARNING),,
ErrorEvents.WARNING,WARNING,src/muxi/formation/memory/buffer_manager.py:212,Buffer memory clear failed,src/muxi/formation/memory/buffer_manager.py,212,ANTI-PATTERN - REPLACE with ErrorEvents.MEMORY_CLEAR_FAILED (level=WARNING),,
ErrorEvents.WARNING,WARNING,src/muxi/formation/memory/persistent_manager.py:297,Long-term memory retrieval failed,src/muxi/formation/memory/persistent_manager.py,297,ANTI-PATTERN - REPLACE with ErrorEvents.MEMORY_RETRIEVAL_FAILED (level=WARNING),,
ErrorEvents.WARNING,WARNING,src/muxi/formation/memory/persistent_manager.py:344,Long-term memory clear failed,src/muxi/formation/memory/persistent_manager.py,344,ANTI-PATTERN - REPLACE with ErrorEvents.MEMORY_CLEAR_FAILED (level=WARNING),,
ErrorEvents.WARNING,WARNING,src/muxi/formation/overlord/overlord.py:957,Failed to initialize SOP system: {e},src/muxi/formation/overlord/overlord.py,957,ANTI-PATTERN - REPLACE with ErrorEvents.SOP_INITIALIZATION_FAILED (level=WARNING),,
ErrorEvents.WARNING,WARNING,src/muxi/formation/overlord/overlord.py:1917,"Persona file not found, using fallback persona",src/muxi/formation/overlord/overlord.py,1917,ANTI-PATTERN - REPLACE with ErrorEvents.PERSONA_FILE_MISSING (level=WARNING),,
ErrorEvents.WARNING,WARNING,src/muxi/formation/overlord/overlord.py:2356,"Failed to interpolate API key from secrets, using original value",src/muxi/formation/overlord/overlord.py,2356,ANTI-PATTERN - REPLACE with ErrorEvents.SECRET_INTERPOLATION_FAILED (level=WARNING),,
ErrorEvents.WARNING,WARNING,src/muxi/formation/overlord/overlord.py:2891,"Failed to interpolate API key for agent model, using original value",src/muxi/formation/overlord/overlord.py,2891,ANTI-PATTERN - Don't use level (WARNING) as event type! Create specific ErrorEvent,,
ErrorEvents.WARNING,WARNING,src/muxi/formation/overlord/overlord.py:3198,Failed to rollback workflow components for agent '{agent_id}',src/muxi/formation/overlord/overlord.py,3198,ANTI-PATTERN - Don't use level (WARNING) as event type! Create specific ErrorEvent,,
ErrorEvents.WARNING,WARNING,src/muxi/formation/workflow/sops.py:140,Failed to parse YAML front matter in {md_file.name},src/muxi/formation/workflow/sops.py,140,ANTI-PATTERN - Don't use level (WARNING) as event type! Create specific ErrorEvent,,
ErrorEvents.WARNING,WARNING,src/muxi/formation/workflow/sops.py:156,Unexpected error parsing {md_file.name},src/muxi/formation/workflow/sops.py,156,ANTI-PATTERN - Don't use level (WARNING) as event type! Create specific ErrorEvent,,
ErrorEvents.WARNING,WARNING,src/muxi/formation/workflow/sops.py:266,Failed to load SOP embeddings cache - will regenerate,src/muxi/formation/workflow/sops.py,266,ANTI-PATTERN - REPLACE with ErrorEvents.SOP_INITIALIZATION_FAILED (level=WARNING),,
ErrorEvents.WARNING,WARNING,src/muxi/formation/workflow/sops.py:305,Failed to migrate old pickle cache - will regenerate,src/muxi/formation/workflow/sops.py,305,ANTI-PATTERN - Don't use level (WARNING) as event type! Create specific ErrorEvent,,
ErrorEvents.WARNING,WARNING,src/muxi/formation/workflow/sops.py:386,Failed to save SOP embeddings cache,src/muxi/formation/workflow/sops.py,386,ANTI-PATTERN - REPLACE with ErrorEvents.SOP_INITIALIZATION_FAILED (level=WARNING),,
ErrorEvents.WARNING,WARNING,src/muxi/formation/workflow/sops.py:682,Failed to generate embedding for SOP: {sop_id},src/muxi/formation/workflow/sops.py,682,ANTI-PATTERN - REPLACE with ErrorEvents.SOP_INITIALIZATION_FAILED (level=WARNING),,
ErrorEvents.WARNING,WARNING,src/muxi/formation/workflow/sops.py:818,f-string: File {file_path.name} exceeds size limit ({file_size_mb:.2f}MB > {max_file_size_mb}MB,src/muxi/formation/workflow/sops.py,818,ANTI-PATTERN - Don't use level (WARNING) as event type! Create specific ErrorEvent,,
ErrorEvents.WARNING,WARNING,src/muxi/formation/workflow/sops.py:833,Failed to check file size for {file_path.name},src/muxi/formation/workflow/sops.py,833,ANTI-PATTERN - Don't use level (WARNING) as event type! Create specific ErrorEvent,,
ErrorEvents.WARNING,WARNING,src/muxi/formation/workflow/sops.py:849,Failed to read text file {file_path.name},src/muxi/formation/workflow/sops.py,849,ANTI-PATTERN - Don't use level (WARNING) as event type! Create specific ErrorEvent,,
ErrorEvents.WARNING,WARNING,src/muxi/formation/workflow/sops.py:881,Failed to extract content from {file_path.name},src/muxi/formation/workflow/sops.py,881,ANTI-PATTERN - Don't use level (WARNING) as event type! Create specific ErrorEvent,,
ErrorEvents.WARNING,WARNING,src/muxi/services/a2a/discovery.py:811,Failed to load agent from registry: {str(e)},src/muxi/services/a2a/discovery.py,811,ANTI-PATTERN - Don't use level (WARNING) as event type! Create specific ErrorEvent,,
ErrorEvents.WARNING,WARNING,src/muxi/services/mcp/transports/factory.py:203,SSE connection test failed,src/muxi/services/mcp/transports/factory.py,203,ANTI-PATTERN - Don't use level (WARNING) as event type! Create specific ErrorEvent,,
ErrorEvents.WORKFLOW_ANALYSIS_FAILED,WARNING,src/muxi/formation/workflow/analyzer.py:323,"LLM-based request analysis failed, falling back to heuristic analysis",src/muxi/formation/workflow/analyzer.py,323,OK - No issues identified,,
ErrorEvents.WORKFLOW_DECOMPOSITION_FAILED,WARNING,src/muxi/formation/workflow/decomposer.py:294,"LLM-based workflow decomposition failed, falling back to heuristic decomposition",src/muxi/formation/workflow/decomposer.py,294,OK - No issues identified,,
ErrorEvents.WORKFLOW_EXECUTION_FAILED,ERROR,src/muxi/formation/workflow/executor.py:267,Workflow {workflow.id} failed: {str(e)},src/muxi/formation/workflow/executor.py,267,OK - No issues identified,,
ErrorEvents.WORKFLOW_EXECUTION_FAILED,ERROR,src/muxi/formation/workflow/executor.py:382,Workflow {workflow.id} failed during streaming: {str(e)},src/muxi/formation/workflow/executor.py,382,OK - No issues identified,,
ErrorEvents.WORKFLOW_EXECUTION_FAILED,ERROR,src/muxi/formation/workflow/executor.py:854,Task '{task.name}' execution failed,src/muxi/formation/workflow/executor.py,854,OK - No issues identified,,
ErrorEvents.WORKFLOW_EXECUTION_FAILED,ERROR,src/muxi/formation/workflow/executor.py:1296,Failed to execute task '{task.name}' with agent '{agent.agent_id}',src/muxi/formation/workflow/executor.py,1296,OK - No issues identified,,
ServerEvents.REQUEST_COMPLETED,INFO,src/muxi/formation/server/middleware.py:169,API request completed: {response.status_code},src/muxi/formation/server/middleware.py,169,OK - No issues identified,,
ServerEvents.REQUEST_RECEIVED,INFO,src/muxi/formation/overlord/overlord.py:6593,"Request analyzer returned: scheduling={getattr(analysis, 'is_scheduling_request', 'N/A')}",src/muxi/formation/overlord/overlord.py,6593,OK - No issues identified,,
ServerEvents.REQUEST_RECEIVED,INFO,src/muxi/formation/overlord/overlord.py:6784,"Checking scheduler routing - analysis: {analysis is not None}, scheduler: {self.scheduler_service is not None}",src/muxi/formation/overlord/overlord.py,6784,OK - No issues identified,,
ServerEvents.REQUEST_RECEIVED,INFO,src/muxi/formation/overlord/overlord.py:6805,Routing to scheduler service for scheduling request,src/muxi/formation/overlord/overlord.py,6805,OK - No issues identified,,
ServerEvents.REQUEST_RECEIVED,INFO,src/muxi/formation/server/middleware.py:141,API request received: {request.method} {request.url.path},src/muxi/formation/server/middleware.py,141,OK - No issues identified,,
ServerEvents.SERVER_STARTED,DEBUG,src/muxi/formation/overlord/overlord.py:6460,DEBUG: About to evaluate workflow conditions,src/muxi/formation/overlord/overlord.py,6460,REMOVE - Misused as debug trace in overlord.py (not server start),,
ServerEvents.SERVER_STARTED,DEBUG,src/muxi/formation/overlord/overlord.py:6477,f-string: Security threat detected by LLM analyzer: {analysis.threat_type},src/muxi/formation/overlord/overlord.py,6477,REMOVE - Misused as debug trace in overlord.py (not server start),,
ServerEvents.SERVER_STARTED,INFO,src/muxi/formation/overlord/overlord.py:2579,Updated request_analyzer LLM: {self.request_analyzer.llm is not None},src/muxi/formation/overlord/overlord.py,2579,REMOVE - Misused as debug trace in overlord.py (not server start),,
ServerEvents.SERVER_STARTED,INFO,src/muxi/formation/overlord/overlord.py:2622,Formation server started successfully,src/muxi/formation/overlord/overlord.py,2622,REMOVE - Misused as debug trace in overlord.py (not server start),,
ServerEvents.SERVER_STARTED,INFO,src/muxi/formation/overlord/overlord.py:5462,"_process_sync_chat ENTRY: agent={agent_name}, session={session_id}",src/muxi/formation/overlord/overlord.py,5462,REMOVE - Misused as debug trace in overlord.py (not server start),,
ServerEvents.SERVER_STARTED,INFO,src/muxi/formation/overlord/overlord.py:5919,"f-string: Final decision: async={use_async and webhook_url is not None} (use_async={use_async}, has_webhook={webhook_url is not None}",src/muxi/formation/overlord/overlord.py,5919,REMOVE - Misused as debug trace in overlord.py (not server start),,
ServerEvents.SERVER_STARTED,INFO,src/muxi/formation/overlord/overlord.py:5939,"Before recalc: use_async={use_async}, webhook_url={webhook_url}",src/muxi/formation/overlord/overlord.py,5939,REMOVE - Misused as debug trace in overlord.py (not server start),,
ServerEvents.SERVER_STARTED,INFO,src/muxi/formation/overlord/overlord.py:5964,"f-string: Executing workflow SYNCHRONOUSLY: use_async={use_async}, webhook={webhook_url}",src/muxi/formation/overlord/overlord.py,5964,REMOVE - Misused as debug trace in overlord.py (not server start),,
ServerEvents.SERVER_STARTED,INFO,src/muxi/formation/overlord/overlord.py:5981,f-string: Starting ASYNC workflow execution via webhook: {webhook_url},src/muxi/formation/overlord/overlord.py,5981,REMOVE - Misused as debug trace in overlord.py (not server start),,
ServerEvents.SERVER_STARTED,INFO,src/muxi/formation/overlord/overlord.py:5998,Executing workflow ASYNCHRONOUSLY,src/muxi/formation/overlord/overlord.py,5998,REMOVE - Misused as debug trace in overlord.py (not server start),,
ServerEvents.SERVER_STARTED,INFO,src/muxi/formation/overlord/overlord.py:6017,f-string: Starting SYNCHRONOUS workflow execution,src/muxi/formation/overlord/overlord.py,6017,REMOVE - Misused as debug trace in overlord.py (not server start),,
ServerEvents.SERVER_STARTED,INFO,src/muxi/formation/overlord/overlord.py:6683,Skipping workflow for simple question with low threshold,src/muxi/formation/overlord/overlord.py,6683,REMOVE - Misused as debug trace in overlord.py (not server start),,
ServerEvents.SERVER_STARTED,INFO,src/muxi/formation/overlord/overlord.py:6727,Skipping workflow for non-actionable message despite threshold,src/muxi/formation/overlord/overlord.py,6727,REMOVE - Misused as debug trace in overlord.py (not server start),,
ServerEvents.SERVER_STARTED,INFO,src/muxi/formation/overlord/overlord.py:6744,Skipping workflow for simple question with low threshold,src/muxi/formation/overlord/overlord.py,6744,REMOVE - Misused as debug trace in overlord.py (not server start),,
ServerEvents.SERVER_STARTED,INFO,src/muxi/formation/overlord/overlord.py:6842,Scheduled job created successfully,src/muxi/formation/overlord/overlord.py,6842,REMOVE - Misused as debug trace in overlord.py (not server start),,
ServerEvents.SERVER_STARTED,INFO,src/muxi/formation/overlord/overlord.py:7581,Starting task decomposition (LLM: {self.task_decomposer.llm is not None}),src/muxi/formation/overlord/overlord.py,7581,REMOVE - Misused as debug trace in overlord.py (not server start),,
ServerEvents.SERVER_STARTED,INFO,src/muxi/formation/overlord/overlord.py:7599,Task decomposition complete: {len(workflow.tasks) if workflow else 0} tasks,src/muxi/formation/overlord/overlord.py,7599,REMOVE - Misused as debug trace in overlord.py (not server start),,
ServerEvents.SERVER_STARTED,INFO,src/muxi/formation/overlord/overlord.py:7644,About to call workflow_manager.track_workflow,src/muxi/formation/overlord/overlord.py,7644,REMOVE - Misused as debug trace in overlord.py (not server start),,
ServerEvents.SERVER_STARTED,INFO,src/muxi/formation/overlord/overlord.py:7654,workflow_manager.track_workflow completed successfully,src/muxi/formation/overlord/overlord.py,7654,REMOVE - Misused as debug trace in overlord.py (not server start),,
ServerEvents.SERVER_STARTED,INFO,src/muxi/formation/overlord/overlord.py:7668,Routing to workflow approval handler,src/muxi/formation/overlord/overlord.py,7668,REMOVE - Misused as debug trace in overlord.py (not server start),,
ServerEvents.SERVER_STARTED,INFO,src/muxi/formation/overlord/overlord.py:7685,Executing workflow without approval,src/muxi/formation/overlord/overlord.py,7685,REMOVE - Misused as debug trace in overlord.py (not server start),,
ServerEvents.SERVER_STARTED,INFO,src/muxi/formation/overlord/overlord.py:7695,About to call _execute_workflow_async,src/muxi/formation/overlord/overlord.py,7695,REMOVE - Misused as debug trace in overlord.py (not server start),,
ServerEvents.SERVER_STARTED,INFO,src/muxi/formation/overlord/overlord.py:7712,About to call _execute_workflow,src/muxi/formation/overlord/overlord.py,7712,REMOVE - Misused as debug trace in overlord.py (not server start),,
ServerEvents.SERVER_STARTED,INFO,src/muxi/formation/overlord/overlord.py:7731,_execute_workflow completed successfully,src/muxi/formation/overlord/overlord.py,7731,REMOVE - Misused as debug trace in overlord.py (not server start),,
ServerEvents.SERVER_STARTED,INFO,src/muxi/formation/overlord/overlord.py:7801,Entered _handle_workflow_approval method,src/muxi/formation/overlord/overlord.py,7801,REMOVE - Misused as debug trace in overlord.py (not server start),,
ServerEvents.SERVER_STARTED,INFO,src/muxi/formation/overlord/overlord.py:7813,Validation completed successfully,src/muxi/formation/overlord/overlord.py,7813,REMOVE - Misused as debug trace in overlord.py (not server start),,
ServerEvents.SERVER_STARTED,INFO,src/muxi/formation/overlord/overlord.py:7824,Workflow stored for approval,src/muxi/formation/overlord/overlord.py,7824,REMOVE - Misused as debug trace in overlord.py (not server start),,
ServerEvents.SERVER_STARTED,INFO,src/muxi/formation/overlord/overlord.py:7832,About to call ApprovalManager.present_plan_for_approval,src/muxi/formation/overlord/overlord.py,7832,REMOVE - Misused as debug trace in overlord.py (not server start),,
ServerEvents.SERVER_STARTED,INFO,src/muxi/formation/overlord/overlord.py:7842,ApprovalManager.present_plan_for_approval completed successfully,src/muxi/formation/overlord/overlord.py,7842,REMOVE - Misused as debug trace in overlord.py (not server start),,
ServerEvents.SERVER_STARTED,INFO,src/muxi/formation/overlord/overlord.py:7873,About to return MuxiResponse with approval message,src/muxi/formation/overlord/overlord.py,7873,REMOVE - Misused as debug trace in overlord.py (not server start),,
ServerEvents.SERVER_STARTED,INFO,src/muxi/formation/overlord/overlord.py:7896,_handle_workflow_approval completed successfully,src/muxi/formation/overlord/overlord.py,7896,REMOVE - Misused as debug trace in overlord.py (not server start),,
ServerEvents.SERVER_STARTED,INFO,src/muxi/formation/overlord/overlord.py:7990,Async execution will use webhook URL: {webhook_url},src/muxi/formation/overlord/overlord.py,7990,REMOVE - Misused as debug trace in overlord.py (not server start),,
ServerEvents.SERVER_STARTED,INFO,src/muxi/formation/overlord/overlord.py:8050,Starting background execution for request {request_id},src/muxi/formation/overlord/overlord.py,8050,REMOVE - Misused as debug trace in overlord.py (not server start),,
ServerEvents.SERVER_STARTED,INFO,src/muxi/formation/overlord/overlord.py:8090,"Background execution completed for request {request_id}, sending webhook",src/muxi/formation/overlord/overlord.py,8090,REMOVE - Misused as debug trace in overlord.py (not server start),,
ServerEvents.SERVER_STARTED,INFO,src/muxi/formation/overlord/overlord.py:8127,Webhook sent successfully for request {request_id},src/muxi/formation/overlord/overlord.py,8127,REMOVE - Misused as debug trace in overlord.py (not server start),,
ServerEvents.SERVER_STARTED,INFO,src/muxi/formation/server/server.py:154,Formation server started successfully,src/muxi/formation/server/server.py,154,KEEP - Legitimate server start event,,
ServerEvents.SERVER_STARTED,INFO,src/muxi/formation/server/server.py:166,Formation API server started on http://{self.host}:{self.port},src/muxi/formation/server/server.py,166,REVIEW - Check if legitimate server start or debug trace,,
ServerEvents.SERVER_STARTED,INFO,src/muxi/utils/run_formation.py:77,Starting formation server...,src/muxi/utils/run_formation.py,77,KEEP - Legitimate server start event,,
SystemEvents.A2A_AGENT_DEREGISTERED,INFO,src/muxi/formation/formation.py:2784,Starting agent deregistration from external registry,src/muxi/formation/formation.py,2784,OK - No issues identified,,
SystemEvents.A2A_AGENT_DEREGISTERED,INFO,src/muxi/formation/overlord/a2a_coordinator.py:499,Deregistered A2A agent '{agent_id}' from external registry,src/muxi/formation/overlord/a2a_coordinator.py,499,OK - No issues identified,,
SystemEvents.A2A_AGENT_REGISTERED,DEBUG,src/muxi/services/a2a/client.py:422,Registered internal handler for agent {agent_id},src/muxi/services/a2a/client.py,422,OK - No issues identified,,
SystemEvents.A2A_AGENT_REGISTERED,INFO,src/muxi/formation/overlord/a2a_coordinator.py:460,Registered A2A agent '{agent_id}' with external registry,src/muxi/formation/overlord/a2a_coordinator.py,460,OK - No issues identified,,
SystemEvents.A2A_AGENT_REGISTERED,INFO,src/muxi/services/a2a/discovery.py:223,A2A agent registered successfully,src/muxi/services/a2a/discovery.py,223,OK - No issues identified,,
