event_name,enum_category,exists_in_enum,action,reason,recommendation,file,line,context
MEMORY_OPERATION_FAILED,SystemEvents,NO,USE_EXISTING,Event already exists in ErrorEvents,Use ErrorEvents.MEMORY_OPERATION_FAILED (already exists),src/muxi/formation/overlord/clarification.py,382,observability.observe(
MEMORY_OPERATION_FAILED,SystemEvents,NO,USE_EXISTING,Event already exists in ErrorEvents,Use ErrorEvents.MEMORY_OPERATION_FAILED (already exists),src/muxi/formation/overlord/clarification.py,606,observability.observe(
OVERLORD_PROCESSING_ERROR,ConversationEvents,NO,NEEDS_REVIEW,Not categorized - needs manual review,"Review context and decide: add back, use existing, or remove",src/muxi/formation/overlord/overlord.py,8875,observability.observe(
PROCESSING_ERROR,ErrorEvents,NO,NEEDS_REVIEW,Not categorized - needs manual review,"Review context and decide: add back, use existing, or remove",src/muxi/formation/overlord/chat_orchestrator.py,618,observability.observe(
PROMPT_FORMATION_ENHANCED,ConversationEvents,NO,NEEDS_REVIEW,Not categorized - needs manual review,"Review context and decide: add back, use existing, or remove",src/muxi/services/scheduler/rewriter.py,292,observability.observe(
PROMPT_FORMATION_ENHANCEMENT_STARTED,ConversationEvents,NO,NEEDS_REVIEW,Not categorized - needs manual review,"Review context and decide: add back, use existing, or remove",src/muxi/services/scheduler/rewriter.py,229,observability.observe(
PROMPT_VALIDATION_COMPLETED,ConversationEvents,NO,NEEDS_REVIEW,Not categorized - needs manual review,"Review context and decide: add back, use existing, or remove",src/muxi/services/scheduler/rewriter.py,407,observability.observe(
RESOURCE_ERROR,SystemEvents,NO,NEEDS_REVIEW,Not categorized - needs manual review,"Review context and decide: add back, use existing, or remove",src/muxi/services/memory/working.py,1018,observability.observe(
RESPONSE_SYNTHESIZED,ConversationEvents,NO,ADD_BACK,Runtime event - response synthesis completed,"Add to ConversationEvents: RESPONSE_SYNTHESIZED = ""response.synthesized""",src/muxi/formation/workflow/synthesis.py,483,observability.observe(
RESPONSE_SYNTHESIZED,ConversationEvents,NO,ADD_BACK,Runtime event - response synthesis completed,"Add to ConversationEvents: RESPONSE_SYNTHESIZED = ""response.synthesized""",src/muxi/formation/workflow/synthesis.py,648,observability.observe(
RESPONSE_SYNTHESIZED,ConversationEvents,NO,ADD_BACK,Runtime event - response synthesis completed,"Add to ConversationEvents: RESPONSE_SYNTHESIZED = ""response.synthesized""",src/muxi/services/multimodal/fusion_engine.py,850,observability.observe(
SCHEDULED_JOB_FAILED,ErrorEvents,NO,USE_EXISTING,Event already exists in SystemEvents,Use SystemEvents.SCHEDULED_JOB_FAILED (already exists),src/muxi/services/scheduler/service.py,746,observability.observe(
SCHEDULED_JOB_FAILED,ErrorEvents,NO,USE_EXISTING,Event already exists in SystemEvents,Use SystemEvents.SCHEDULED_JOB_FAILED (already exists),src/muxi/services/scheduler/service.py,937,observability.observe(
SCHEDULED_JOB_PAUSED,SystemEvents,NO,USE_EXISTING,Event already exists in SystemEvents,Use SystemEvents.SCHEDULED_JOB_PAUSED (already exists),src/muxi/services/scheduler/service.py,735,observability.observe(
SCHEDULED_JOB_PAUSED,SystemEvents,NO,USE_EXISTING,Event already exists in SystemEvents,Use SystemEvents.SCHEDULED_JOB_PAUSED (already exists),src/muxi/services/scheduler/service.py,926,observability.observe(
SCHEDULED_JOB_UPDATED,ConversationEvents,NO,ADD_BACK,Runtime event - scheduled job updated,"Add to SystemEvents: SCHEDULED_JOB_UPDATED = ""scheduled.job.updated""",src/muxi/services/scheduler/manager.py,1268,observability.observe(
SCHEDULER_CACHE_CLEANUP,SystemEvents,NO,NEEDS_REVIEW,Not categorized - needs manual review,"Review context and decide: add back, use existing, or remove",src/muxi/services/scheduler/cache.py,296,observability.observe(
SCHEDULER_CIRCUIT_BREAKER_ACTIVATED,SystemEvents,NO,NEEDS_REVIEW,Not categorized - needs manual review,"Review context and decide: add back, use existing, or remove",src/muxi/services/scheduler/parser.py,424,observability.observe(
SCHEDULER_CIRCUIT_BREAKER_STATE_CHANGE,SystemEvents,NO,NEEDS_REVIEW,Not categorized - needs manual review,"Review context and decide: add back, use existing, or remove",src/muxi/services/scheduler/circuit_breaker.py,101,observability.observe(
SCHEDULER_CLEANUP_BATCH,SystemEvents,NO,NEEDS_REVIEW,Not categorized - needs manual review,"Review context and decide: add back, use existing, or remove",src/muxi/services/scheduler/manager.py,1104,observability.observe(
SCHEDULER_CRON_PARSE_ERROR,SystemEvents,NO,NEEDS_REVIEW,Not categorized - needs manual review,"Review context and decide: add back, use existing, or remove",src/muxi/services/scheduler/cache.py,211,observability.observe(
SCHEDULER_MANAGER_INITIALIZED,SystemEvents,NO,REMOVE,Init phase event - too granular,Remove - internal initialization detail,src/muxi/services/scheduler/manager.py,41,observability.observe(
SCHEDULER_MANAGER_INITIALIZED,SystemEvents,NO,REMOVE,Init phase event - too granular,Remove - internal initialization detail,src/muxi/services/scheduler/manager.py,128,observability.observe(
SCHEDULER_PARSER_INITIALIZED,SystemEvents,NO,REMOVE,Init phase event - too granular,Remove - internal initialization detail,src/muxi/services/scheduler/parser.py,107,observability.observe(
SCHEDULER_PARSER_INITIALIZED,SystemEvents,NO,REMOVE,Init phase event - too granular,Remove - internal initialization detail,src/muxi/services/scheduler/parser.py,145,observability.observe(
SCHEDULER_PARSER_INITIALIZED,SystemEvents,NO,REMOVE,Init phase event - too granular,Remove - internal initialization detail,src/muxi/services/scheduler/parser.py,159,observability.observe(
SCHEDULER_PARSER_INITIALIZED,SystemEvents,NO,REMOVE,Init phase event - too granular,Remove - internal initialization detail,src/muxi/services/scheduler/parser.py,180,observability.observe(
SCHEDULER_PARSER_INITIALIZED,SystemEvents,NO,REMOVE,Init phase event - too granular,Remove - internal initialization detail,src/muxi/services/scheduler/parser.py,195,observability.observe(
SCHEDULER_PARSER_INITIALIZED,SystemEvents,NO,REMOVE,Init phase event - too granular,Remove - internal initialization detail,src/muxi/services/scheduler/rewriter.py,67,observability.observe(
SCHEDULER_PROMPT_COMPARISON,SystemEvents,NO,NEEDS_REVIEW,Not categorized - needs manual review,"Review context and decide: add back, use existing, or remove",src/muxi/services/scheduler/manager.py,1324,observability.observe(
SCHEDULER_SERVICE_INITIALIZED,SystemEvents,NO,REMOVE,Init phase event - replaced by InitEventFormatter,Remove - scheduler shown in init output,src/muxi/services/scheduler/service.py,164,observability.observe(
SERVER_STARTED,SystemEvents,NO,USE_EXISTING,Event exists in ServerEvents enum,Use ServerEvents.SERVER_STARTED (already exists),src/muxi/formation/overlord/overlord.py,2659,observability.observe(
SERVER_STARTED,SystemEvents,NO,USE_EXISTING,Event exists in ServerEvents enum,Use ServerEvents.SERVER_STARTED (already exists),src/muxi/formation/overlord/overlord.py,2678,observability.observe(
SERVICE_ERROR,SystemEvents,NO,NEEDS_REVIEW,Not categorized - needs manual review,"Review context and decide: add back, use existing, or remove",src/muxi/formation/overlord/overlord.py,1302,observability.observe(
SERVICE_INITIALIZED,SystemEvents,NO,REMOVE,Init phase event - replaced by InitEventFormatter,Remove observability.observe() call,src/muxi/formation/overlord/overlord.py,492,observability.observe(
SERVICE_STARTED,SystemEvents,NO,REMOVE_OR_REPLACE,"Context-dependent: init phase = remove, runtime = use OPERATION_COMPLETED",If init: remove. If runtime: use SystemEvents.OPERATION_COMPLETED,src/muxi/formation/agents/knowledge/base.py,291,observability.observe(
SERVICE_STARTED,SystemEvents,NO,REMOVE_OR_REPLACE,"Context-dependent: init phase = remove, runtime = use OPERATION_COMPLETED",If init: remove. If runtime: use SystemEvents.OPERATION_COMPLETED,src/muxi/formation/agents/knowledge/base.py,345,observability.observe(
SERVICE_STARTED,SystemEvents,NO,REMOVE_OR_REPLACE,"Context-dependent: init phase = remove, runtime = use OPERATION_COMPLETED",If init: remove. If runtime: use SystemEvents.OPERATION_COMPLETED,src/muxi/formation/formation.py,2811,observability.observe(
SERVICE_STARTED,SystemEvents,NO,REMOVE_OR_REPLACE,"Context-dependent: init phase = remove, runtime = use OPERATION_COMPLETED",If init: remove. If runtime: use SystemEvents.OPERATION_COMPLETED,src/muxi/formation/formation.py,2820,observability.observe(
SERVICE_STARTED,SystemEvents,NO,REMOVE_OR_REPLACE,"Context-dependent: init phase = remove, runtime = use OPERATION_COMPLETED",If init: remove. If runtime: use SystemEvents.OPERATION_COMPLETED,src/muxi/formation/initialization.py,607,observability.observe(
SERVICE_STARTED,SystemEvents,NO,REMOVE_OR_REPLACE,"Context-dependent: init phase = remove, runtime = use OPERATION_COMPLETED",If init: remove. If runtime: use SystemEvents.OPERATION_COMPLETED,src/muxi/formation/overlord/overlord.py,753,observability.observe(
SERVICE_STARTED,SystemEvents,NO,REMOVE_OR_REPLACE,"Context-dependent: init phase = remove, runtime = use OPERATION_COMPLETED",If init: remove. If runtime: use SystemEvents.OPERATION_COMPLETED,src/muxi/formation/overlord/overlord.py,829,observability.observe(
SERVICE_STARTED,SystemEvents,NO,REMOVE_OR_REPLACE,"Context-dependent: init phase = remove, runtime = use OPERATION_COMPLETED",If init: remove. If runtime: use SystemEvents.OPERATION_COMPLETED,src/muxi/formation/overlord/overlord.py,856,observability.observe(
SERVICE_STARTED,SystemEvents,NO,REMOVE_OR_REPLACE,"Context-dependent: init phase = remove, runtime = use OPERATION_COMPLETED",If init: remove. If runtime: use SystemEvents.OPERATION_COMPLETED,src/muxi/formation/overlord/overlord.py,937,observability.observe(
SERVICE_STARTED,SystemEvents,NO,REMOVE_OR_REPLACE,"Context-dependent: init phase = remove, runtime = use OPERATION_COMPLETED",If init: remove. If runtime: use SystemEvents.OPERATION_COMPLETED,src/muxi/formation/overlord/overlord.py,1073,observability.observe(
SERVICE_STARTED,SystemEvents,NO,REMOVE_OR_REPLACE,"Context-dependent: init phase = remove, runtime = use OPERATION_COMPLETED",If init: remove. If runtime: use SystemEvents.OPERATION_COMPLETED,src/muxi/formation/overlord/overlord.py,1283,observability.observe(
SERVICE_STARTED,SystemEvents,NO,REMOVE_OR_REPLACE,"Context-dependent: init phase = remove, runtime = use OPERATION_COMPLETED",If init: remove. If runtime: use SystemEvents.OPERATION_COMPLETED,src/muxi/formation/overlord/overlord.py,1295,observability.observe(
SERVICE_STARTED,SystemEvents,NO,REMOVE_OR_REPLACE,"Context-dependent: init phase = remove, runtime = use OPERATION_COMPLETED",If init: remove. If runtime: use SystemEvents.OPERATION_COMPLETED,src/muxi/formation/overlord/overlord.py,1327,observability.observe(
SERVICE_STARTED,SystemEvents,NO,REMOVE_OR_REPLACE,"Context-dependent: init phase = remove, runtime = use OPERATION_COMPLETED",If init: remove. If runtime: use SystemEvents.OPERATION_COMPLETED,src/muxi/formation/overlord/overlord.py,1413,observability.observe(
SERVICE_STARTED,SystemEvents,NO,REMOVE_OR_REPLACE,"Context-dependent: init phase = remove, runtime = use OPERATION_COMPLETED",If init: remove. If runtime: use SystemEvents.OPERATION_COMPLETED,src/muxi/formation/overlord/overlord.py,2427,observability.observe(
SERVICE_STARTED,SystemEvents,NO,REMOVE_OR_REPLACE,"Context-dependent: init phase = remove, runtime = use OPERATION_COMPLETED",If init: remove. If runtime: use SystemEvents.OPERATION_COMPLETED,src/muxi/formation/overlord/overlord.py,6029,observability.observe(
SERVICE_STARTED,SystemEvents,NO,REMOVE_OR_REPLACE,"Context-dependent: init phase = remove, runtime = use OPERATION_COMPLETED",If init: remove. If runtime: use SystemEvents.OPERATION_COMPLETED,src/muxi/formation/workflow/sops.py,288,observability.observe(
SERVICE_STARTED,SystemEvents,NO,REMOVE_OR_REPLACE,"Context-dependent: init phase = remove, runtime = use OPERATION_COMPLETED",If init: remove. If runtime: use SystemEvents.OPERATION_COMPLETED,src/muxi/formation/workflow/workflow_manager.py,63,observability.observe(
SERVICE_STARTED,SystemEvents,NO,REMOVE_OR_REPLACE,"Context-dependent: init phase = remove, runtime = use OPERATION_COMPLETED",If init: remove. If runtime: use SystemEvents.OPERATION_COMPLETED,src/muxi/formation/workflow/workflow_manager.py,73,observability.observe(
SERVICE_STARTED,SystemEvents,NO,REMOVE_OR_REPLACE,"Context-dependent: init phase = remove, runtime = use OPERATION_COMPLETED",If init: remove. If runtime: use SystemEvents.OPERATION_COMPLETED,src/muxi/formation/workflow/workflow_manager.py,82,observability.observe(
SERVICE_STARTED,SystemEvents,NO,REMOVE_OR_REPLACE,"Context-dependent: init phase = remove, runtime = use OPERATION_COMPLETED",If init: remove. If runtime: use SystemEvents.OPERATION_COMPLETED,src/muxi/formation/workflow/workflow_manager.py,94,observability.observe(
SERVICE_STARTED,SystemEvents,NO,REMOVE_OR_REPLACE,"Context-dependent: init phase = remove, runtime = use OPERATION_COMPLETED",If init: remove. If runtime: use SystemEvents.OPERATION_COMPLETED,src/muxi/formation/workflow/workflow_manager.py,133,observability.observe(
SERVICE_STARTED,SystemEvents,NO,REMOVE_OR_REPLACE,"Context-dependent: init phase = remove, runtime = use OPERATION_COMPLETED",If init: remove. If runtime: use SystemEvents.OPERATION_COMPLETED,src/muxi/formation/workflow/workflow_manager.py,207,observability.observe(
SERVICE_STARTED,SystemEvents,NO,REMOVE_OR_REPLACE,"Context-dependent: init phase = remove, runtime = use OPERATION_COMPLETED",If init: remove. If runtime: use SystemEvents.OPERATION_COMPLETED,src/muxi/formation/workflow/workflow_manager.py,229,observability.observe(
SERVICE_STARTED,SystemEvents,NO,REMOVE_OR_REPLACE,"Context-dependent: init phase = remove, runtime = use OPERATION_COMPLETED",If init: remove. If runtime: use SystemEvents.OPERATION_COMPLETED,src/muxi/formation/workflow/workflow_manager.py,263,observability.observe(
SERVICE_STARTED,SystemEvents,NO,REMOVE_OR_REPLACE,"Context-dependent: init phase = remove, runtime = use OPERATION_COMPLETED",If init: remove. If runtime: use SystemEvents.OPERATION_COMPLETED,src/muxi/formation/workflow/workflow_manager.py,386,observability.observe(
SERVICE_STARTED,SystemEvents,NO,REMOVE_OR_REPLACE,"Context-dependent: init phase = remove, runtime = use OPERATION_COMPLETED",If init: remove. If runtime: use SystemEvents.OPERATION_COMPLETED,src/muxi/formation/workflow/workflow_manager.py,452,observability.observe(
SERVICE_STARTED,SystemEvents,NO,REMOVE_OR_REPLACE,"Context-dependent: init phase = remove, runtime = use OPERATION_COMPLETED",If init: remove. If runtime: use SystemEvents.OPERATION_COMPLETED,src/muxi/formation/workflow/workflow_manager.py,479,observability.observe(
SERVICE_STARTED,SystemEvents,NO,REMOVE_OR_REPLACE,"Context-dependent: init phase = remove, runtime = use OPERATION_COMPLETED",If init: remove. If runtime: use SystemEvents.OPERATION_COMPLETED,src/muxi/services/a2a/client.py,105,observability.observe(
SERVICE_STARTED,SystemEvents,NO,REMOVE_OR_REPLACE,"Context-dependent: init phase = remove, runtime = use OPERATION_COMPLETED",If init: remove. If runtime: use SystemEvents.OPERATION_COMPLETED,src/muxi/services/intent/service.py,93,observability.observe(
SERVICE_STARTED,SystemEvents,NO,REMOVE_OR_REPLACE,"Context-dependent: init phase = remove, runtime = use OPERATION_COMPLETED",If init: remove. If runtime: use SystemEvents.OPERATION_COMPLETED,src/muxi/services/intent/service.py,114,observability.observe(
SERVICE_STARTED,SystemEvents,NO,REMOVE_OR_REPLACE,"Context-dependent: init phase = remove, runtime = use OPERATION_COMPLETED",If init: remove. If runtime: use SystemEvents.OPERATION_COMPLETED,src/muxi/services/mcp/service.py,1569,observability.observe(
SERVICE_WARNING,SystemEvents,NO,USE_EXISTING,Use generic warning event,Use ErrorEvents.WARNING (already exists),src/muxi/formation/agents/agent.py,2184,observability.observe(
SERVICE_WARNING,SystemEvents,NO,USE_EXISTING,Use generic warning event,Use ErrorEvents.WARNING (already exists),src/muxi/formation/agents/agent.py,2204,observability.observe(
SERVICE_WARNING,SystemEvents,NO,USE_EXISTING,Use generic warning event,Use ErrorEvents.WARNING (already exists),src/muxi/formation/documents/storage/chunk_manager.py,98,observability.observe(
SERVICE_WARNING,SystemEvents,NO,USE_EXISTING,Use generic warning event,Use ErrorEvents.WARNING (already exists),src/muxi/formation/documents/storage/chunk_manager.py,106,observability.observe(
SERVICE_WARNING,SystemEvents,NO,USE_EXISTING,Use generic warning event,Use ErrorEvents.WARNING (already exists),src/muxi/formation/overlord/overlord.py,1310,observability.observe(
SYSTEM_ACTION,SystemEvents,NO,NEEDS_REVIEW,Not categorized - needs manual review,"Review context and decide: add back, use existing, or remove",src/muxi/services/memory/extractor.py,228,observability.observe(
TIMEOUT_ERROR,ErrorEvents,NO,USE_EXISTING,Use generic timeout event,Use ErrorEvents.CONNECTION_TIMEOUT (already exists),src/muxi/formation/formation.py,2780,observability.observe(
TIMEOUT_ERROR,ErrorEvents,NO,USE_EXISTING,Use generic timeout event,Use ErrorEvents.CONNECTION_TIMEOUT (already exists),src/muxi/formation/formation.py,2832,observability.observe(
UNEXPECTED_ERROR,ErrorEvents,NO,NEEDS_REVIEW,Not categorized - needs manual review,"Review context and decide: add back, use existing, or remove",src/muxi/formation/formation.py,2787,observability.observe(
UNEXPECTED_ERROR,ErrorEvents,NO,NEEDS_REVIEW,Not categorized - needs manual review,"Review context and decide: add back, use existing, or remove",src/muxi/formation/formation.py,2839,observability.observe(
VALIDATION_ERROR,ErrorEvents,NO,USE_EXISTING,Use generic validation failed event,Use ErrorEvents.VALIDATION_FAILED (already exists),src/muxi/formation/agents/agent.py,1191,observability.observe(
VALIDATION_ERROR,ErrorEvents,NO,USE_EXISTING,Use generic validation failed event,Use ErrorEvents.VALIDATION_FAILED (already exists),src/muxi/formation/workflow/decomposer.py,1174,observability.observe(
VALIDATION_ERROR,ErrorEvents,NO,USE_EXISTING,Use generic validation failed event,Use ErrorEvents.VALIDATION_FAILED (already exists),src/muxi/services/llm/llm.py,275,observability.observe(
VALIDATION_ERROR,ErrorEvents,NO,USE_EXISTING,Use generic validation failed event,Use ErrorEvents.VALIDATION_FAILED (already exists),src/muxi/services/scheduler/parser.py,993,observability.observe(
WEBHOOK_FAILED,SystemEvents,NO,ADD_BACK,Runtime event - webhook delivery failed,"Add to SystemEvents: WEBHOOK_FAILED = ""webhook.failed""",src/muxi/formation/background/webhook_manager.py,165,observability.observe(
WEBHOOK_FAILED,SystemEvents,NO,ADD_BACK,Runtime event - webhook delivery failed,"Add to SystemEvents: WEBHOOK_FAILED = ""webhook.failed""",src/muxi/formation/background/webhook_manager.py,176,observability.observe(
WEBHOOK_FAILED,SystemEvents,NO,ADD_BACK,Runtime event - webhook delivery failed,"Add to SystemEvents: WEBHOOK_FAILED = ""webhook.failed""",src/muxi/formation/background/webhook_manager.py,190,observability.observe(
WEBHOOK_FAILED,SystemEvents,NO,ADD_BACK,Runtime event - webhook delivery failed,"Add to SystemEvents: WEBHOOK_FAILED = ""webhook.failed""",src/muxi/formation/background/webhook_manager.py,202,observability.observe(
WEBHOOK_FAILED,SystemEvents,NO,ADD_BACK,Runtime event - webhook delivery failed,"Add to SystemEvents: WEBHOOK_FAILED = ""webhook.failed""",src/muxi/formation/background/webhook_manager.py,412,observability.observe(
WEBHOOK_FAILED,SystemEvents,NO,ADD_BACK,Runtime event - webhook delivery failed,"Add to SystemEvents: WEBHOOK_FAILED = ""webhook.failed""",src/muxi/formation/background/webhook_manager.py,427,observability.observe(
WEBHOOK_FAILED,SystemEvents,NO,ADD_BACK,Runtime event - webhook delivery failed,"Add to SystemEvents: WEBHOOK_FAILED = ""webhook.failed""",src/muxi/formation/background/webhook_manager.py,444,observability.observe(
WEBHOOK_FAILED,SystemEvents,NO,ADD_BACK,Runtime event - webhook delivery failed,"Add to SystemEvents: WEBHOOK_FAILED = ""webhook.failed""",src/muxi/formation/background/webhook_manager.py,460,observability.observe(
WEBHOOK_FAILED,SystemEvents,NO,ADD_BACK,Runtime event - webhook delivery failed,"Add to SystemEvents: WEBHOOK_FAILED = ""webhook.failed""",src/muxi/formation/background/webhook_manager.py,510,observability.observe(
WEBHOOK_FAILED,SystemEvents,NO,ADD_BACK,Runtime event - webhook delivery failed,"Add to SystemEvents: WEBHOOK_FAILED = ""webhook.failed""",src/muxi/formation/background/webhook_manager.py,520,observability.observe(
WEBHOOK_SENT,SystemEvents,NO,ADD_BACK,Runtime event - webhook sent successfully,"Add to SystemEvents: WEBHOOK_SENT = ""webhook.sent""",src/muxi/formation/background/webhook_manager.py,151,observability.observe(
WEBHOOK_SENT,SystemEvents,NO,ADD_BACK,Runtime event - webhook sent successfully,"Add to SystemEvents: WEBHOOK_SENT = ""webhook.sent""",src/muxi/formation/background/webhook_manager.py,397,observability.observe(
WORKFLOW_ANALYSIS_FAILED,ErrorEvents,NO,USE_EXISTING,Event already exists in SystemEvents,Use SystemEvents.WORKFLOW_ANALYSIS_FAILED (already exists),src/muxi/formation/workflow/analyzer.py,323,observability.observe(
WORKFLOW_DECOMPOSITION_COMPLETED,ConversationEvents,NO,ADD_BACK,Runtime event - workflow decomposition completed,"Add to ConversationEvents: WORKFLOW_DECOMPOSITION_COMPLETED = ""workflow.decomposition.completed""",src/muxi/formation/workflow/decomposer.py,91,observability.observe(
WORKFLOW_DECOMPOSITION_COMPLETED,ConversationEvents,NO,ADD_BACK,Runtime event - workflow decomposition completed,"Add to ConversationEvents: WORKFLOW_DECOMPOSITION_COMPLETED = ""workflow.decomposition.completed""",src/muxi/formation/workflow/decomposer.py,1061,observability.observe(
WORKFLOW_DECOMPOSITION_COMPLETED,ConversationEvents,NO,ADD_BACK,Runtime event - workflow decomposition completed,"Add to ConversationEvents: WORKFLOW_DECOMPOSITION_COMPLETED = ""workflow.decomposition.completed""",src/muxi/formation/workflow/decomposer.py,1119,observability.observe(
WORKFLOW_DECOMPOSITION_COMPLETED,ConversationEvents,NO,ADD_BACK,Runtime event - workflow decomposition completed,"Add to ConversationEvents: WORKFLOW_DECOMPOSITION_COMPLETED = ""workflow.decomposition.completed""",src/muxi/formation/workflow/decomposer.py,1144,observability.observe(
WORKFLOW_DECOMPOSITION_FAILED,ErrorEvents,NO,USE_EXISTING,Event already exists in SystemEvents,Use SystemEvents.WORKFLOW_DECOMPOSITION_FAILED (already exists),src/muxi/formation/workflow/decomposer.py,297,observability.observe(
WORKFLOW_EXECUTION_COMPLETED,ConversationEvents,NO,ADD_BACK,Runtime event - workflow execution completed,"Add to ConversationEvents: WORKFLOW_EXECUTION_COMPLETED = ""workflow.execution.completed""",src/muxi/formation/workflow/executor.py,249,observability.observe(
WORKFLOW_EXECUTION_FAILED,ErrorEvents,NO,USE_EXISTING,Event already exists in SystemEvents,Use SystemEvents.WORKFLOW_EXECUTION_FAILED (already exists),src/muxi/formation/workflow/executor.py,267,observability.observe(
WORKFLOW_EXECUTION_FAILED,ErrorEvents,NO,USE_EXISTING,Event already exists in SystemEvents,Use SystemEvents.WORKFLOW_EXECUTION_FAILED (already exists),src/muxi/formation/workflow/executor.py,382,observability.observe(
WORKFLOW_EXECUTION_FAILED,ErrorEvents,NO,USE_EXISTING,Event already exists in SystemEvents,Use SystemEvents.WORKFLOW_EXECUTION_FAILED (already exists),src/muxi/formation/workflow/executor.py,854,observability.observe(
WORKFLOW_EXECUTION_FAILED,ErrorEvents,NO,USE_EXISTING,Event already exists in SystemEvents,Use SystemEvents.WORKFLOW_EXECUTION_FAILED (already exists),src/muxi/formation/workflow/executor.py,1296,observability.observe(
WORKFLOW_EXECUTION_STARTED,ConversationEvents,NO,USE_EXISTING,Check if exists - workflow execution started,Check SystemEvents.OVERLORD_WORKFLOW_STARTED or add WORKFLOW_EXECUTION_STARTED,src/muxi/formation/workflow/executor.py,195,observability.observe(
WORKFLOW_EXECUTION_STARTED,ConversationEvents,NO,USE_EXISTING,Check if exists - workflow execution started,Check SystemEvents.OVERLORD_WORKFLOW_STARTED or add WORKFLOW_EXECUTION_STARTED,src/muxi/formation/workflow/executor.py,208,observability.observe(
WORKFLOW_EXECUTION_STARTED,ConversationEvents,NO,USE_EXISTING,Check if exists - workflow execution started,Check SystemEvents.OVERLORD_WORKFLOW_STARTED or add WORKFLOW_EXECUTION_STARTED,src/muxi/formation/workflow/executor.py,1784,observability.observe(
WORKFLOW_TASK_ASSIGNED,ConversationEvents,NO,ADD_BACK,Runtime event - workflow task assigned to agent,"Add to ConversationEvents: WORKFLOW_TASK_ASSIGNED = ""workflow.task.assigned""",src/muxi/formation/workflow/executor.py,753,observability.observe(
WORKFLOW_TASK_COMPLETED,ConversationEvents,NO,ADD_BACK,Runtime event - workflow task completed,"Add to ConversationEvents: WORKFLOW_TASK_COMPLETED = ""workflow.task.completed""",src/muxi/formation/workflow/executor.py,804,observability.observe(
